Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "Trees_West_y=-36mm_Tec" I=17 J=25 F=POINT
 -10.0000	 -31.0000	  22.5000	  -0.2174	  -0.6739	   0.4891	  87.3167	  48.9627	
  -7.5000	 -31.0000	  22.5000	  -0.1630	  -0.6739	   0.4891	  75.8538	  46.8381	
  -5.0000	 -31.0000	  22.5000	  -0.1087	  -0.6739	   0.4891	  64.2050	  44.2588	
  -2.5000	 -31.0000	  22.5000	  -0.0543	  -0.6739	   0.4891	  52.5562	  41.6794	
   0.0000	 -31.0000	  22.5000	   0.0000	  -0.6739	   0.4891	  42.1522	  38.7633	
   2.5000	 -31.0000	  22.5000	   0.0543	  -0.6739	   0.4891	  36.5194	  34.5563	
   5.0000	 -31.0000	  22.5000	   0.1087	  -0.6739	   0.4891	  32.1313	  30.0125	
   7.5000	 -31.0000	  22.5000	   0.1630	  -0.6739	   0.4891	  27.7431	  25.4688	
  10.0000	 -31.0000	  22.5000	   0.2174	  -0.6739	   0.4891	  23.7901	  21.4787	
  12.5000	 -31.0000	  22.5000	   0.2717	  -0.6739	   0.4891	  21.5050	  19.6112	
  15.0000	 -31.0000	  22.5000	   0.3261	  -0.6739	   0.4891	  19.6550	  18.2975	
  17.5000	 -31.0000	  22.5000	   0.3804	  -0.6739	   0.4891	  17.8050	  16.9838	
  20.0000	 -31.0000	  22.5000	   0.4348	  -0.6739	   0.4891	  15.9550	  15.6700	
 -20.0000	 -31.0000	  25.0000	  -0.4348	  -0.6739	   0.5435	 125.5100	  46.7500	
 -17.5000	 -31.0000	  25.0000	  -0.3804	  -0.6739	   0.5435	 115.3591	  46.7051	
 -15.0000	 -31.0000	  25.0000	  -0.3261	  -0.6739	   0.5435	 104.8192	  46.6206	
 -12.5000	 -31.0000	  25.0000	  -0.2717	  -0.6739	   0.5435	  94.1333	  46.4215	
 -10.0000	 -31.0000	  25.0000	  -0.2174	  -0.6739	   0.5435	  83.4900	  45.9900	
