Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/H"	"y/H"	"z/H"	"U [m/s]"	"V [m/s]"	"Length [m/s]"	"U/U<sub>ref</sub>"	"V/U<sub>ref</sub>"	"Std_U/U<sub>ref</sub>"	"Std_V/U<sub>ref</sub>"	"TKE/U<sub>ref</sub><sup>2</sup>"	"u'v'/U<sub>ref</sub><sup>2</sup> "	"Corr-coeff"	"Skew_U"	"Skew_W"	"Kurt_U"	"Kurt_W"	"Length/U<sub>ref</sub>"	
Zone T = "z=8mm_ImghMean_20x40x80_MovingAvg3x3_SecondBlocks" I=17 J=65 F=POINT
  15.0000	  36.0000	   8.0000	   0.3261	   0.7826	   0.1739	   0.2674	   1.1799	   1.2098	   0.0446	   0.1967	   0.0557	   0.0817	   0.0073	   0.0009	  -0.2036	  -0.1426	   0.7394	   3.4802	   3.6454	   0.2016	
  17.5000	  36.0000	   8.0000	   0.3804	   0.7826	   0.1739	   0.2010	   1.1655	   1.1827	   0.0335	   0.1942	   0.0499	   0.0864	   0.0075	   0.0008	  -0.1739	  -0.3682	   0.8217	   3.7691	   3.5487	   0.1971	
  20.0000	  36.0000	   8.0000	   0.4348	   0.7826	   0.1739	   0.1496	   1.1438	   1.1536	   0.0249	   0.1906	   0.0444	   0.0904	   0.0076	   0.0007	  -0.1663	  -0.5852	   0.7983	   4.3384	   3.5097	   0.1923	
 -20.0000	  38.5000	   8.0000	  -0.4348	   0.8370	   0.1739	  -0.0273	  -0.2892	   0.2844	  -0.0046	  -0.0482	   0.0395	   0.0793	   0.0059	  -0.0006	   0.1892	   0.8914	   0.9629	   5.9813	   5.6463	   0.0474	
 -17.5000	  38.5000	   8.0000	  -0.3804	   0.8370	   0.1739	  -0.0255	  -0.2097	   0.2159	  -0.0043	  -0.0350	   0.0414	   0.0826	   0.0064	  -0.0006	   0.1875	   0.7795	   1.0177	   5.3838	   5.4119	   0.0360	
 -15.0000	  38.5000	   8.0000	  -0.3261	   0.8370	   0.1739	  -0.0137	  -0.0738	   0.0605	  -0.0023	  -0.0123	   0.0434	   0.0847	   0.0068	  -0.0007	   0.1787	   0.5707	   1.0184	   4.7302	   5.1919	   0.0101	
 -12.5000	  38.5000	   8.0000	  -0.2717	   0.8370	   0.1739	   0.0223	   0.1304	   0.1073	   0.0037	   0.0217	   0.0458	   0.0871	   0.0073	  -0.0005	   0.1319	   0.3998	   0.9302	   4.2885	   4.6358	   0.0179	
 -10.0000	  38.5000	   8.0000	  -0.2174	   0.8370	   0.1739	   0.0722	   0.3334	   0.3459	   0.0120	   0.0556	   0.0483	   0.0918	   0.0081	  -0.0001	   0.0256	   0.2898	   0.7551	   4.0174	   3.7871	   0.0576	
  -7.5000	  38.5000	   8.0000	  -0.1630	   0.8370	   0.1739	   0.1085	   0.4915	   0.5023	   0.0181	   0.0819	   0.0505	   0.0987	   0.0092	   0.0005	  -0.0904	   0.1853	   0.5418	   3.8440	   3.0964	   0.0837	
  -5.0000	  38.5000	   8.0000	  -0.1087	   0.8370	   0.1739	   0.1278	   0.6317	   0.6447	   0.0213	   0.1053	   0.0521	   0.1037	   0.0101	   0.0009	  -0.1593	   0.1075	   0.3773	   3.8291	   2.7145	   0.1075	
  -2.5000	  38.5000	   8.0000	  -0.0543	   0.8370	   0.1739	   0.1477	   0.7736	   0.7876	   0.0246	   0.1289	   0.0535	   0.1024	   0.0100	   0.0011	  -0.1948	   0.0670	   0.2700	   3.9411	   2.6534	   0.1313	
   0.0000	  38.5000	   8.0000	   0.0000	   0.8370	   0.1739	   0.1728	   0.9101	   0.9264	   0.0288	   0.1517	   0.0550	   0.0970	   0.0093	   0.0012	  -0.2260	  -0.0170	   0.2283	   3.9662	   2.9864	   0.1544	
   2.5000	  38.5000	   8.0000	   0.0543	   0.8370	   0.1739	   0.2008	   1.0240	   1.0435	   0.0335	   0.1707	   0.0561	   0.0897	   0.0084	   0.0013	  -0.2526	  -0.0959	   0.2172	   4.1007	   3.4928	   0.1739	
   5.0000	  38.5000	   8.0000	   0.1087	   0.8370	   0.1739	   0.2312	   1.1030	   1.1270	   0.0385	   0.1838	   0.0575	   0.0831	   0.0077	   0.0013	  -0.2714	  -0.1118	   0.2247	   4.4205	   3.7429	   0.1878	
   7.5000	  38.5000	   8.0000	   0.1630	   0.8370	   0.1739	   0.2551	   1.1519	   1.1798	   0.0425	   0.1920	   0.0586	   0.0793	   0.0073	   0.0013	  -0.2766	  -0.0118	   0.2704	   4.3961	   3.7911	   0.1966	
  10.0000	  38.5000	   8.0000	   0.2174	   0.8370	   0.1739	   0.2610	   1.1843	   1.2128	   0.0435	   0.1974	   0.0594	   0.0777	   0.0072	   0.0012	  -0.2614	   0.0206	   0.4121	   4.2254	   3.6127	   0.2021	
  12.5000	  38.5000	   8.0000	   0.2717	   0.8370	   0.1739	   0.2409	   1.2100	   1.2337	   0.0401	   0.2017	   0.0584	   0.0792	   0.0073	   0.0011	  -0.2302	  -0.0301	   0.5715	   3.9024	   3.6130	   0.2056	
  15.0000	  38.5000	   8.0000	   0.3261	   0.8370	   0.1739	   0.2022	   1.2196	   1.2363	   0.0337	   0.2033	   0.0542	   0.0827	   0.0073	   0.0009	  -0.1975	  -0.1543	   0.6929	   3.9834	   3.5486	   0.2060	
  17.5000	  38.5000	   8.0000	   0.3804	   0.8370	   0.1739	   0.1491	   1.2126	   1.2217	   0.0249	   0.2021	   0.0480	   0.0876	   0.0075	   0.0007	  -0.1622	  -0.3518	   0.7634	   4.2470	   3.4182	   0.2036	
  20.0000	  38.5000	   8.0000	   0.4348	   0.8370	   0.1739	   0.1062	   1.1834	   1.1883	   0.0177	   0.1972	   0.0422	   0.0920	   0.0077	   0.0006	  -0.1500	  -0.5203	   0.7262	   5.0648	   3.4015	   0.1980	
 -20.0000	  41.0000	   8.0000	  -0.4348	   0.8913	   0.1739	  -0.0603	  -0.2857	   0.2861	  -0.0100	  -0.0476	   0.0431	   0.0792	   0.0061	  -0.0005	   0.1581	   1.0565	   0.9424	   5.6285	   5.5562	   0.0477	
 -17.5000	  41.0000	   8.0000	  -0.3804	   0.8913	   0.1739	  -0.0634	  -0.2054	   0.2189	  -0.0106	  -0.0342	   0.0455	   0.0825	   0.0067	  -0.0006	   0.1666	   0.9637	   0.9998	   5.1455	   5.3464	   0.0365	
 -15.0000	  41.0000	   8.0000	  -0.3261	   0.8913	   0.1739	  -0.0579	  -0.0710	   0.0827	  -0.0097	  -0.0118	   0.0475	   0.0848	   0.0071	  -0.0006	   0.1560	   0.7692	   1.0165	   4.6569	   5.1560	   0.0138	
 -12.5000	  41.0000	   8.0000	  -0.2717	   0.8913	   0.1739	  -0.0288	   0.1262	   0.1177	  -0.0048	   0.0210	   0.0496	   0.0877	   0.0076	  -0.0005	   0.1063	   0.6176	   0.9167	   4.3171	   4.5578	   0.0196	
 -10.0000	  41.0000	   8.0000	  -0.2174	   0.8913	   0.1739	   0.0173	   0.3236	   0.3271	   0.0029	   0.0539	   0.0518	   0.0925	   0.0084	  -0.0001	   0.0218	   0.5066	   0.7178	   4.0757	   3.6934	   0.0545	
  -7.5000	  41.0000	   8.0000	  -0.1630	   0.8913	   0.1739	   0.0507	   0.4822	   0.4841	   0.0084	   0.0804	   0.0536	   0.0982	   0.0094	   0.0004	  -0.0665	   0.3394	   0.5125	   3.9898	   3.0754	   0.0807	
  -5.0000	  41.0000	   8.0000	  -0.1087	   0.8913	   0.1739	   0.0600	   0.6214	   0.6244	   0.0100	   0.1036	   0.0545	   0.1017	   0.0100	   0.0007	  -0.1309	   0.2121	   0.3640	   4.1230	   2.7385	   0.1041	
  -2.5000	  41.0000	   8.0000	  -0.0543	   0.8913	   0.1739	   0.0677	   0.7595	   0.7625	   0.0113	   0.1266	   0.0546	   0.1002	   0.0098	   0.0010	  -0.1749	   0.1727	   0.2852	   4.2958	   2.6907	   0.1271	
   0.0000	  41.0000	   8.0000	   0.0000	   0.8913	   0.1739	   0.0868	   0.8970	   0.9012	   0.0145	   0.1495	   0.0552	   0.0950	   0.0091	   0.0011	  -0.2095	   0.1155	   0.2729	   4.3641	   2.9951	   0.1502	
   2.5000	  41.0000	   8.0000	   0.0543	   0.8913	   0.1739	   0.1139	   1.0156	   1.0220	   0.0190	   0.1693	   0.0558	   0.0886	   0.0082	   0.0012	  -0.2412	   0.0426	   0.2820	   4.4598	   3.4909	   0.1703	
   5.0000	  41.0000	   8.0000	   0.1087	   0.8913	   0.1739	   0.1430	   1.0983	   1.1076	   0.0238	   0.1830	   0.0568	   0.0830	   0.0076	   0.0013	  -0.2670	   0.0216	   0.2797	   4.7005	   3.6719	   0.1846	
   7.5000	  41.0000	   8.0000	   0.1630	   0.8913	   0.1739	   0.1667	   1.1523	   1.1643	   0.0278	   0.1921	   0.0582	   0.0795	   0.0073	   0.0013	  -0.2748	   0.0395	   0.3196	   4.7598	   3.6285	   0.1941	
  10.0000	  41.0000	   8.0000	   0.2174	   0.8913	   0.1739	   0.1760	   1.1957	   1.2086	   0.0293	   0.1993	   0.0593	   0.0782	   0.0072	   0.0012	  -0.2574	   0.0834	   0.4357	   4.5321	   3.5911	   0.2014	
  12.5000	  41.0000	   8.0000	   0.2717	   0.8913	   0.1739	   0.1666	   1.2289	   1.2402	   0.0278	   0.2048	   0.0582	   0.0797	   0.0073	   0.0011	  -0.2278	   0.0123	   0.5655	   4.2954	   3.5591	   0.2067	
  15.0000	  41.0000	   8.0000	   0.3261	   0.8913	   0.1739	   0.1388	   1.2460	   1.2537	   0.0231	   0.2077	   0.0537	   0.0837	   0.0074	   0.0008	  -0.1851	  -0.0808	   0.6612	   4.3817	   3.4633	   0.2089	
  17.5000	  41.0000	   8.0000	   0.3804	   0.8913	   0.1739	   0.1002	   1.2424	   1.2464	   0.0167	   0.2071	   0.0470	   0.0887	   0.0076	   0.0006	  -0.1459	  -0.2604	   0.7142	   4.8696	   3.2733	   0.2077	
  20.0000	  41.0000	   8.0000	   0.4348	   0.8913	   0.1739	   0.0694	   1.2159	   1.2180	   0.0116	   0.2026	   0.0411	   0.0930	   0.0078	   0.0005	  -0.1330	  -0.4278	   0.6882	   5.7020	   3.2387	   0.2030	
 -20.0000	  43.5000	   8.0000	  -0.4348	   0.9457	   0.1739	  -0.0901	  -0.2762	   0.2854	  -0.0150	  -0.0460	   0.0463	   0.0787	   0.0063	  -0.0004	   0.1237	   1.0996	   0.9555	   4.9974	   5.6233	   0.0476	
 -17.5000	  43.5000	   8.0000	  -0.3804	   0.9457	   0.1739	  -0.0939	  -0.1989	   0.2223	  -0.0157	  -0.0332	   0.0490	   0.0816	   0.0068	  -0.0006	   0.1426	   0.9856	   1.0151	   4.5881	   5.4518	   0.0371	
 -15.0000	  43.5000	   8.0000	  -0.3261	   0.9457	   0.1739	  -0.0904	  -0.0735	   0.1108	  -0.0151	  -0.0122	   0.0513	   0.0836	   0.0072	  -0.0006	   0.1404	   0.8402	   1.0657	   4.2648	   5.3037	   0.0185	
 -12.5000	  43.5000	   8.0000	  -0.2717	   0.9457	   0.1739	  -0.0730	   0.1073	   0.1286	  -0.0122	   0.0179	   0.0537	   0.0871	   0.0079	  -0.0004	   0.0938	   0.7108	   0.9990	   3.9750	   4.6677	   0.0214	
 -10.0000	  43.5000	   8.0000	  -0.2174	   0.9457	   0.1739	  -0.0446	   0.2982	   0.3021	  -0.0074	   0.0497	   0.0559	   0.0924	   0.0087	  -0.0001	   0.0181	   0.5767	   0.7751	   3.8151	   3.7014	   0.0503	
  -7.5000	  43.5000	   8.0000	  -0.1630	   0.9457	   0.1739	  -0.0193	   0.4685	   0.4687	  -0.0032	   0.0781	   0.0574	   0.0969	   0.0095	   0.0003	  -0.0583	   0.4190	   0.5319	   3.9105	   3.0443	   0.0781	
  -5.0000	  43.5000	   8.0000	  -0.1087	   0.9457	   0.1739	  -0.0096	   0.6177	   0.6179	  -0.0016	   0.1030	   0.0578	   0.0992	   0.0099	   0.0007	  -0.1142	   0.2998	   0.3736	   4.1571	   2.7468	   0.1030	
  -2.5000	  43.5000	   8.0000	  -0.0543	   0.9457	   0.1739	  -0.0054	   0.7563	   0.7563	  -0.0009	   0.1261	   0.0573	   0.0974	   0.0096	   0.0009	  -0.1576	   0.2806	   0.2959	   4.4075	   2.7665	   0.1261	
   0.0000	  43.5000	   8.0000	   0.0000	   0.9457	   0.1739	   0.0102	   0.8926	   0.8926	   0.0017	   0.1488	   0.0569	   0.0924	   0.0088	   0.0010	  -0.1917	   0.2774	   0.2898	   4.5785	   3.0346	   0.1488	
   2.5000	  43.5000	   8.0000	   0.0543	   0.9457	   0.1739	   0.0350	   1.0089	   1.0095	   0.0058	   0.1682	   0.0567	   0.0870	   0.0081	   0.0011	  -0.2246	   0.2523	   0.3243	   4.8505	   3.4371	   0.1683	
   5.0000	  43.5000	   8.0000	   0.1087	   0.9457	   0.1739	   0.0621	   1.0896	   1.0913	   0.0104	   0.1816	   0.0571	   0.0822	   0.0075	   0.0012	  -0.2622	   0.2241	   0.3493	   4.9290	   3.5546	   0.1819	
   7.5000	  43.5000	   8.0000	   0.1630	   0.9457	   0.1739	   0.0865	   1.1378	   1.1411	   0.0144	   0.1896	   0.0582	   0.0799	   0.0073	   0.0013	  -0.2692	   0.2070	   0.3621	   5.0228	   3.4386	   0.1902	
  10.0000	  43.5000	   8.0000	   0.2174	   0.9457	   0.1739	   0.0997	   1.1882	   1.1923	   0.0166	   0.1980	   0.0592	   0.0791	   0.0073	   0.0012	  -0.2476	   0.1812	   0.4327	   4.8522	   3.4453	   0.1987	
  12.5000	  43.5000	   8.0000	   0.2717	   0.9457	   0.1739	   0.0956	   1.2431	   1.2468	   0.0159	   0.2072	   0.0582	   0.0804	   0.0074	   0.0010	  -0.2094	   0.1055	   0.5578	   4.6053	   3.5120	   0.2078	
  15.0000	  43.5000	   8.0000	   0.3261	   0.9457	   0.1739	   0.0818	   1.2664	   1.2690	   0.0136	   0.2111	   0.0535	   0.0845	   0.0075	   0.0007	  -0.1647	  -0.0133	   0.6429	   4.7190	   3.3948	   0.2115	
  17.5000	  43.5000	   8.0000	   0.3804	   0.9457	   0.1739	   0.0570	   1.2622	   1.2634	   0.0095	   0.2104	   0.0465	   0.0895	   0.0076	   0.0005	  -0.1185	  -0.1383	   0.6875	   5.2787	   3.2098	   0.2106	
  20.0000	  43.5000	   8.0000	   0.4348	   0.9457	   0.1739	   0.0372	   1.2326	   1.2332	   0.0062	   0.2054	   0.0405	   0.0948	   0.0080	   0.0003	  -0.0843	  -0.2409	   0.6258	   6.1609	   3.1723	   0.2055	
 -20.0000	  46.0000	   8.0000	  -0.4348	   1.0000	   0.1739	  -0.1212	  -0.2609	   0.2833	  -0.0202	  -0.0435	   0.0489	   0.0772	   0.0063	  -0.0004	   0.0983	   1.0784	   0.9655	   4.5177	   5.8146	   0.0472	
 -17.5000	  46.0000	   8.0000	  -0.3804	   1.0000	   0.1739	  -0.1268	  -0.1865	   0.2266	  -0.0211	  -0.0311	   0.0516	   0.0799	   0.0068	  -0.0005	   0.1203	   0.9688	   1.0348	   4.1599	   5.6707	   0.0378	
 -15.0000	  46.0000	   8.0000	  -0.3261	   1.0000	   0.1739	  -0.1285	  -0.0698	   0.1438	  -0.0214	  -0.0116	   0.0542	   0.0816	   0.0072	  -0.0006	   0.1296	   0.8506	   1.0952	   3.8942	   5.5250	   0.0240	
 -12.5000	  46.0000	   8.0000	  -0.2717	   1.0000	   0.1739	  -0.1228	   0.0983	   0.1591	  -0.0205	   0.0164	   0.0565	   0.0848	   0.0078	  -0.0005	   0.0978	   0.7424	   1.0606	   3.7236	   4.9102	   0.0265	
 -10.0000	  46.0000	   8.0000	  -0.2174	   1.0000	   0.1739	  -0.1087	   0.2830	   0.3027	  -0.0181	   0.0472	   0.0584	   0.0901	   0.0086	  -0.0002	   0.0378	   0.6281	   0.8560	   3.7046	   3.8862	   0.0504	
  -7.5000	  46.0000	   8.0000	  -0.1630	   1.0000	   0.1739	  -0.0920	   0.4578	   0.4670	  -0.0153	   0.0763	   0.0598	   0.0943	   0.0094	   0.0002	  -0.0311	   0.5068	   0.5978	   3.8481	   3.1406	   0.0778	
  -5.0000	  46.0000	   8.0000	  -0.1087	   1.0000	   0.1739	  -0.0823	   0.6153	   0.6208	  -0.0137	   0.1026	   0.0605	   0.0960	   0.0096	   0.0005	  -0.0914	   0.4089	   0.4158	   4.1021	   2.8136	   0.1035	
  -2.5000	  46.0000	   8.0000	  -0.0543	   1.0000	   0.1739	  -0.0740	   0.7600	   0.7636	  -0.0123	   0.1267	   0.0600	   0.0943	   0.0094	   0.0008	  -0.1390	   0.3882	   0.3128	   4.4199	   2.8218	   0.1273	
   0.0000	  46.0000	   8.0000	   0.0000	   1.0000	   0.1739	  -0.0573	   0.8964	   0.8982	  -0.0096	   0.1494	   0.0594	   0.0900	   0.0087	   0.0010	  -0.1790	   0.3753	   0.3077	   4.6266	   3.0726	   0.1497	
   2.5000	  46.0000	   8.0000	   0.0543	   1.0000	   0.1739	  -0.0337	   1.0087	   1.0093	  -0.0056	   0.1681	   0.0589	   0.0851	   0.0080	   0.0011	  -0.2141	   0.4202	   0.3562	   4.8954	   3.4197	   0.1682	
   5.0000	  46.0000	   8.0000	   0.1087	   1.0000	   0.1739	  -0.0090	   1.0880	   1.0880	  -0.0015	   0.1813	   0.0586	   0.0816	   0.0076	   0.0012	  -0.2467	   0.4411	   0.3913	   5.0089	   3.5221	   0.1813	
   7.5000	  46.0000	   8.0000	   0.1630	   1.0000	   0.1739	   0.0158	   1.1361	   1.1362	   0.0026	   0.1894	   0.0592	   0.0795	   0.0074	   0.0012	  -0.2535	   0.3657	   0.4123	   4.8833	   3.3591	   0.1894	
  10.0000	  46.0000	   8.0000	   0.2174	   1.0000	   0.1739	   0.0296	   1.1924	   1.1928	   0.0049	   0.1987	   0.0598	   0.0793	   0.0074	   0.0011	  -0.2264	   0.2705	   0.4706	   4.7549	   3.3598	   0.1988	
  12.5000	  46.0000	   8.0000	   0.2717	   1.0000	   0.1739	   0.0342	   1.2558	   1.2563	   0.0057	   0.2093	   0.0586	   0.0808	   0.0075	   0.0009	  -0.1898	   0.1807	   0.5739	   4.6094	   3.5063	   0.2094	
  15.0000	  46.0000	   8.0000	   0.3261	   1.0000	   0.1739	   0.0319	   1.2869	   1.2873	   0.0053	   0.2145	   0.0537	   0.0849	   0.0076	   0.0006	  -0.1358	   0.0982	   0.6413	   4.7588	   3.4163	   0.2145	
  17.5000	  46.0000	   8.0000	   0.3804	   1.0000	   0.1739	   0.0218	   1.2935	   1.2937	   0.0036	   0.2156	   0.0464	   0.0893	   0.0076	   0.0004	  -0.0862	   0.0477	   0.6787	   5.5599	   3.2405	   0.2156	
  20.0000	  46.0000	   8.0000	   0.4348	   1.0000	   0.1739	   0.0091	   1.2611	   1.2613	   0.0015	   0.2102	   0.0403	   0.0945	   0.0079	   0.0002	  -0.0517	   0.0495	   0.6012	   6.7580	   3.1686	   0.2102	
 -20.0000	  48.5000	   8.0000	  -0.4348	   1.0543	   0.1739	  -0.1569	  -0.2385	   0.2820	  -0.0261	  -0.0397	   0.0505	   0.0755	   0.0062	  -0.0004	   0.0953	   0.9789	   0.9279	   4.0243	   5.8020	   0.0470	
 -17.5000	  48.5000	   8.0000	  -0.3804	   1.0543	   0.1739	  -0.1657	  -0.1678	   0.2357	  -0.0276	  -0.0280	   0.0531	   0.0778	   0.0066	  -0.0005	   0.1145	   0.9074	   0.9862	   3.7719	   5.6625	   0.0393	
 -15.0000	  48.5000	   8.0000	  -0.3261	   1.0543	   0.1739	  -0.1728	  -0.0543	   0.1817	  -0.0288	  -0.0090	   0.0553	   0.0792	   0.0070	  -0.0005	   0.1234	   0.8252	   1.0381	   3.5857	   5.5470	   0.0303	
 -12.5000	  48.5000	   8.0000	  -0.2717	   1.0543	   0.1739	  -0.1754	   0.1071	   0.2060	  -0.0292	   0.0178	   0.0575	   0.0818	   0.0075	  -0.0005	   0.1040	   0.7395	   1.0188	   3.5152	   4.9573	   0.0343	
 -10.0000	  48.5000	   8.0000	  -0.2174	   1.0543	   0.1739	  -0.1692	   0.2846	   0.3308	  -0.0282	   0.0474	   0.0593	   0.0866	   0.0083	  -0.0003	   0.0591	   0.6475	   0.8549	   3.5762	   3.9432	   0.0551	
  -7.5000	  48.5000	   8.0000	  -0.1630	   1.0543	   0.1739	  -0.1576	   0.4592	   0.4855	  -0.0263	   0.0765	   0.0608	   0.0905	   0.0089	   0.0000	  -0.0041	   0.5524	   0.6215	   3.6585	   3.2201	   0.0809	
  -5.0000	  48.5000	   8.0000	  -0.1087	   1.0543	   0.1739	  -0.1473	   0.6184	   0.6357	  -0.0246	   0.1031	   0.0619	   0.0919	   0.0092	   0.0004	  -0.0660	   0.4929	   0.4342	   3.8260	   2.9043	   0.1059	
  -2.5000	  48.5000	   8.0000	  -0.0543	   1.0543	   0.1739	  -0.1372	   0.7636	   0.7758	  -0.0229	   0.1273	   0.0619	   0.0906	   0.0090	   0.0007	  -0.1179	   0.4748	   0.3310	   4.1152	   2.8871	   0.1293	
   0.0000	  48.5000	   8.0000	   0.0000	   1.0543	   0.1739	  -0.1219	   0.8989	   0.9072	  -0.0203	   0.1498	   0.0614	   0.0877	   0.0086	   0.0009	  -0.1673	   0.4699	   0.3297	   4.4181	   3.1316	   0.1512	
   2.5000	  48.5000	   8.0000	   0.0543	   1.0543	   0.1739	  -0.0975	   1.0099	   1.0146	  -0.0162	   0.1683	   0.0610	   0.0836	   0.0080	   0.0010	  -0.2060	   0.5046	   0.3735	   4.6912	   3.4161	   0.1691	
   5.0000	  48.5000	   8.0000	   0.1087	   1.0543	   0.1739	  -0.0691	   1.0955	   1.0976	  -0.0115	   0.1826	   0.0606	   0.0806	   0.0076	   0.0011	  -0.2288	   0.5298	   0.3899	   4.6681	   3.4664	   0.1829	
   7.5000	  48.5000	   8.0000	   0.1630	   1.0543	   0.1739	  -0.0448	   1.1542	   1.1550	  -0.0075	   0.1924	   0.0607	   0.0791	   0.0075	   0.0011	  -0.2287	   0.4232	   0.3884	   4.5847	   3.3178	   0.1925	
  10.0000	  48.5000	   8.0000	   0.2174	   1.0543	   0.1739	  -0.0286	   1.2083	   1.2086	  -0.0048	   0.2014	   0.0609	   0.0792	   0.0075	   0.0010	  -0.2067	   0.3391	   0.4355	   4.5020	   3.3252	   0.2014	
  12.5000	  48.5000	   8.0000	   0.2717	   1.0543	   0.1739	  -0.0182	   1.2630	   1.2631	  -0.0030	   0.2105	   0.0591	   0.0815	   0.0076	   0.0008	  -0.1681	   0.2638	   0.5169	   4.4744	   3.4805	   0.2105	
  15.0000	  48.5000	   8.0000	   0.3261	   1.0543	   0.1739	  -0.0128	   1.3012	   1.3013	  -0.0021	   0.2169	   0.0541	   0.0852	   0.0076	   0.0006	  -0.1224	   0.1764	   0.5968	   4.6815	   3.4241	   0.2169	
  17.5000	  48.5000	   8.0000	   0.3804	   1.0543	   0.1739	  -0.0112	   1.3159	   1.3160	  -0.0019	   0.2193	   0.0461	   0.0891	   0.0076	   0.0003	  -0.0621	   0.1646	   0.6594	   5.5996	   3.2527	   0.2193	
  20.0000	  48.5000	   8.0000	   0.4348	   1.0543	   0.1739	  -0.0124	   1.2902	   1.2903	  -0.0021	   0.2150	   0.0395	   0.0929	   0.0076	   0.0001	  -0.0297	   0.2371	   0.6016	   6.7041	   3.2068	   0.2151	
 -20.0000	  51.0000	   8.0000	  -0.4348	   1.1087	   0.1739	  -0.1936	  -0.2094	   0.2823	  -0.0323	  -0.0349	   0.0512	   0.0736	   0.0060	  -0.0004	   0.1015	   0.8630	   0.8887	   3.6365	   5.8360	   0.0471	
 -17.5000	  51.0000	   8.0000	  -0.3804	   1.1087	   0.1739	  -0.2058	  -0.1385	   0.2477	  -0.0343	  -0.0231	   0.0535	   0.0754	   0.0064	  -0.0005	   0.1150	   0.8083	   0.9279	   3.4518	   5.6343	   0.0413	
 -15.0000	  51.0000	   8.0000	  -0.3261	   1.1087	   0.1739	  -0.2157	  -0.0278	   0.2187	  -0.0359	  -0.0046	   0.0557	   0.0765	   0.0067	  -0.0005	   0.1217	   0.7572	   0.9776	   3.3491	   5.4768	   0.0364	
 -12.5000	  51.0000	   8.0000	  -0.2717	   1.1087	   0.1739	  -0.2233	   0.1269	   0.2568	  -0.0372	   0.0211	   0.0580	   0.0788	   0.0072	  -0.0005	   0.1096	   0.6897	   0.9705	   3.3418	   4.8910	   0.0428	
 -10.0000	  51.0000	   8.0000	  -0.2174	   1.1087	   0.1739	  -0.2228	   0.2963	   0.3706	  -0.0371	   0.0494	   0.0601	   0.0828	   0.0079	  -0.0004	   0.0730	   0.6206	   0.8270	   3.4312	   3.9069	   0.0618	
  -7.5000	  51.0000	   8.0000	  -0.1630	   1.1087	   0.1739	  -0.2158	   0.4649	   0.5125	  -0.0360	   0.0775	   0.0618	   0.0863	   0.0085	  -0.0001	   0.0190	   0.5690	   0.6228	   3.4740	   3.2639	   0.0854	
  -5.0000	  51.0000	   8.0000	  -0.1087	   1.1087	   0.1739	  -0.2066	   0.6233	   0.6567	  -0.0344	   0.1039	   0.0631	   0.0878	   0.0088	   0.0002	  -0.0394	   0.5414	   0.4378	   3.5556	   2.9567	   0.1094	
  -2.5000	  51.0000	   8.0000	  -0.0543	   1.1087	   0.1739	  -0.1946	   0.7689	   0.7931	  -0.0324	   0.1281	   0.0637	   0.0870	   0.0087	   0.0006	  -0.1000	   0.5222	   0.3394	   3.7864	   2.9049	   0.1322	
   0.0000	  51.0000	   8.0000	   0.0000	   1.1087	   0.1739	  -0.1775	   0.9017	   0.9190	  -0.0296	   0.1503	   0.0633	   0.0849	   0.0084	   0.0008	  -0.1565	   0.5258	   0.3327	   4.0948	   3.1411	   0.1532	
   2.5000	  51.0000	   8.0000	   0.0543	   1.1087	   0.1739	  -0.1520	   1.0121	   1.0235	  -0.0253	   0.1687	   0.0628	   0.0821	   0.0080	   0.0010	  -0.1968	   0.5496	   0.3624	   4.3238	   3.3975	   0.1706	
   5.0000	  51.0000	   8.0000	   0.1087	   1.1087	   0.1739	  -0.1259	   1.0973	   1.1046	  -0.0210	   0.1829	   0.0627	   0.0798	   0.0077	   0.0011	  -0.2178	   0.5415	   0.3579	   4.3209	   3.4172	   0.1841	
   7.5000	  51.0000	   8.0000	   0.1630	   1.1087	   0.1739	  -0.1021	   1.1595	   1.1640	  -0.0170	   0.1932	   0.0625	   0.0789	   0.0076	   0.0010	  -0.2099	   0.5174	   0.3555	   4.3132	   3.2911	   0.1940	
  10.0000	  51.0000	   8.0000	   0.2174	   1.1087	   0.1739	  -0.0818	   1.2137	   1.2165	  -0.0136	   0.2023	   0.0621	   0.0795	   0.0076	   0.0009	  -0.1837	   0.4227	   0.3938	   4.2522	   3.2962	   0.2027	
  12.5000	  51.0000	   8.0000	   0.2717	   1.1087	   0.1739	  -0.0658	   1.2673	   1.2690	  -0.0110	   0.2112	   0.0600	   0.0820	   0.0077	   0.0007	  -0.1522	   0.3058	   0.4650	   4.2886	   3.4354	   0.2115	
  15.0000	  51.0000	   8.0000	   0.3261	   1.1087	   0.1739	  -0.0526	   1.3063	   1.3074	  -0.0088	   0.2177	   0.0546	   0.0859	   0.0078	   0.0005	  -0.1038	   0.2552	   0.5359	   4.5461	   3.3799	   0.2179	
  17.5000	  51.0000	   8.0000	   0.3804	   1.1087	   0.1739	  -0.0415	   1.3246	   1.3252	  -0.0069	   0.2208	   0.0461	   0.0892	   0.0076	   0.0002	  -0.0455	   0.2984	   0.6014	   5.5828	   3.2585	   0.2209	
