Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "East_y=148mm_Tec" I=17 J=25 F=POINT
  15.0000	 148.0000	  37.5000	   0.3261	   3.2174	   0.8152	  56.2375	  32.0562	
  17.5000	 148.0000	  37.5000	   0.3804	   3.2174	   0.8152	  56.5787	  31.3006	
  20.0000	 148.0000	  37.5000	   0.4348	   3.2174	   0.8152	  56.9200	  30.5450	
 -20.0000	 148.0000	  40.0000	  -0.4348	   3.2174	   0.8696	  14.0817	  13.9374	
 -17.5000	 148.0000	  40.0000	  -0.3804	   3.2174	   0.8696	  16.8281	  15.8488	
 -15.0000	 148.0000	  40.0000	  -0.3261	   3.2174	   0.8696	  19.6437	  17.7175	
 -12.5000	 148.0000	  40.0000	  -0.2717	   3.2174	   0.8696	  22.4594	  19.5862	
 -10.0000	 148.0000	  40.0000	  -0.2174	   3.2174	   0.8696	  25.2607	  21.2883	
  -7.5000	 148.0000	  40.0000	  -0.1630	   3.2174	   0.8696	  28.0312	  22.6300	
  -5.0000	 148.0000	  40.0000	  -0.1087	   3.2174	   0.8696	  30.7875	  23.8050	
  -2.5000	 148.0000	  40.0000	  -0.0543	   3.2174	   0.8696	  33.5438	  24.9800	
   0.0000	 148.0000	  40.0000	   0.0000	   3.2174	   0.8696	  36.5492	  26.2144	
   2.5000	 148.0000	  40.0000	   0.0543	   3.2174	   0.8696	  40.1775	  27.5975	
   5.0000	 148.0000	  40.0000	   0.1087	   3.2174	   0.8696	  44.0550	  29.0400	
   7.5000	 148.0000	  40.0000	   0.1630	   3.2174	   0.8696	  47.9325	  30.4825	
  10.0000	 148.0000	  40.0000	   0.2174	   3.2174	   0.8696	  51.0683	  31.4497	
  12.5000	 148.0000	  40.0000	   0.2717	   3.2174	   0.8696	  52.3500	  31.2287	
  15.0000	 148.0000	  40.0000	   0.3261	   3.2174	   0.8696	  52.8900	  30.5325	
  17.5000	 148.0000	  40.0000	   0.3804	   3.2174	   0.8696	  53.4300	  29.8363	
