Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "East_y=-142mm_Tec" I=17 J=25 F=POINT
  -2.5000	-142.0000	  27.5000	  -0.0543	  -3.0870	   0.5978	  19.1825	  12.4581	
   0.0000	-142.0000	  27.5000	   0.0000	  -3.0870	   0.5978	  20.1267	  13.5907	
   2.5000	-142.0000	  27.5000	   0.0543	  -3.0870	   0.5978	  20.7231	  14.7069	
   5.0000	-142.0000	  27.5000	   0.1087	  -3.0870	   0.5978	  21.2288	  15.8188	
   7.5000	-142.0000	  27.5000	   0.1630	  -3.0870	   0.5978	  21.7344	  16.9306	
  10.0000	-142.0000	  27.5000	   0.2174	  -3.0870	   0.5978	  22.5881	  18.0816	
  12.5000	-142.0000	  27.5000	   0.2717	  -3.0870	   0.5978	  24.7763	  19.3825	
  15.0000	-142.0000	  27.5000	   0.3261	  -3.0870	   0.5978	  27.3125	  20.7225	
  17.5000	-142.0000	  27.5000	   0.3804	  -3.0870	   0.5978	  29.8488	  22.0625	
  20.0000	-142.0000	  27.5000	   0.4348	  -3.0870	   0.5978	  32.3850	  23.4025	
 -20.0000	-142.0000	  30.0000	  -0.4348	  -3.0870	   0.6522	  11.7050	   6.9650	
 -17.5000	-142.0000	  30.0000	  -0.3804	  -3.0870	   0.6522	  12.8600	   7.5300	
 -15.0000	-142.0000	  30.0000	  -0.3261	  -3.0870	   0.6522	  14.0150	   8.0950	
 -12.5000	-142.0000	  30.0000	  -0.2717	  -3.0870	   0.6522	  15.1700	   8.6600	
 -10.0000	-142.0000	  30.0000	  -0.2174	  -3.0870	   0.6522	  16.2744	   9.3219	
  -7.5000	-142.0000	  30.0000	  -0.1630	  -3.0870	   0.6522	  17.2525	  10.2262	
  -5.0000	-142.0000	  30.0000	  -0.1087	  -3.0870	   0.6522	  18.1800	  11.2275	
  -2.5000	-142.0000	  30.0000	  -0.0543	  -3.0870	   0.6522	  19.1075	  12.2287	
   0.0000	-142.0000	  30.0000	   0.0000	  -3.0870	   0.6522	  19.9581	  13.2467	
   2.5000	-142.0000	  30.0000	   0.0543	  -3.0870	   0.6522	  20.6163	  14.3063	
   5.0000	-142.0000	  30.0000	   0.1087	  -3.0870	   0.6522	  21.1975	  15.3825	
