Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/H"	"y/H"	"z/H"	"U [m/s]"	"V [m/s]"	"Length [m/s]"	"U/U<sub>ref</sub>"	"V/U<sub>ref</sub>"	"Std_U/U<sub>ref</sub>"	"Std_V/U<sub>ref</sub>"	"TKE/U<sub>ref</sub><sup>2</sup>"	"u'v'/U<sub>ref</sub><sup>2</sup> "	"Corr-coeff"	"Skew_U"	"Skew_W"	"Kurt_U"	"Kurt_W"	"Length/U<sub>ref</sub>"	
Zone T = "z=8mm_ImghMean_20x40x80_MovingAvg3x3" I=17 J=65 F=POINT
  -2.5000	 -38.5000	   8.0000	  -0.0543	  -0.8370	   0.1739	  -0.3316	   1.4369	   1.4747	  -0.0553	   0.2395	   0.0534	   0.1042	   0.0103	  -0.0024	   0.4235	   0.2158	   0.3651	   2.6762	   2.9976	   0.2458	
   0.0000	 -38.5000	   8.0000	   0.0000	  -0.8370	   0.1739	  -0.3191	   1.4806	   1.5146	  -0.0532	   0.2468	   0.0520	   0.1037	   0.0101	  -0.0019	   0.3508	   0.2900	   0.3622	   2.7418	   2.9558	   0.2524	
   2.5000	 -38.5000	   8.0000	   0.0543	  -0.8370	   0.1739	  -0.2985	   1.5028	   1.5321	  -0.0497	   0.2505	   0.0505	   0.1048	   0.0102	  -0.0014	   0.2733	   0.4225	   0.2934	   3.0474	   3.0553	   0.2554	
   5.0000	 -38.5000	   8.0000	   0.1087	  -0.8370	   0.1739	  -0.2671	   1.5045	   1.5280	  -0.0445	   0.2508	   0.0482	   0.1072	   0.0104	  -0.0009	   0.1806	   0.6425	   0.2052	   3.5211	   3.1261	   0.2547	
   7.5000	 -38.5000	   8.0000	   0.1630	  -0.8370	   0.1739	  -0.2347	   1.4956	   1.5139	  -0.0391	   0.2493	   0.0461	   0.1093	   0.0106	  -0.0005	   0.0933	   0.8407	   0.1545	   3.8453	   3.2492	   0.2523	
  10.0000	 -38.5000	   8.0000	   0.2174	  -0.8370	   0.1739	  -0.1952	   1.4802	   1.4930	  -0.0325	   0.2467	   0.0436	   0.1114	   0.0107	  -0.0000	   0.0073	   0.9768	   0.1383	   4.3966	   3.4337	   0.2488	
  12.5000	 -38.5000	   8.0000	   0.2717	  -0.8370	   0.1739	  -0.1567	   1.4486	   1.4570	  -0.0261	   0.2414	   0.0403	   0.1143	   0.0110	   0.0002	  -0.0477	   1.0955	   0.1017	   5.0724	   3.5917	   0.2428	
  15.0000	 -38.5000	   8.0000	   0.3261	  -0.8370	   0.1739	  -0.1194	   1.4034	   1.4085	  -0.0199	   0.2339	   0.0352	   0.1172	   0.0112	   0.0003	  -0.0644	   1.0967	   0.1388	   5.3896	   3.5724	   0.2347	
  17.5000	 -38.5000	   8.0000	   0.3804	  -0.8370	   0.1739	  -0.0864	   1.3779	   1.3806	  -0.0144	   0.2296	   0.0320	   0.1195	   0.0115	   0.0003	  -0.0685	   1.0639	   0.1514	   7.0162	   3.4808	   0.2301	
  20.0000	 -38.5000	   8.0000	   0.4348	  -0.8370	   0.1739	  -0.0657	   1.3734	   1.3750	  -0.0110	   0.2289	   0.0304	   0.1215	   0.0118	   0.0001	  -0.0347	   0.9292	   0.1442	   7.1165	   3.3725	   0.2292	
 -20.0000	 -36.0000	   8.0000	  -0.4348	  -0.7826	   0.1739	  -0.1762	   0.8296	   0.8487	  -0.0294	   0.1383	   0.0456	   0.1112	   0.0108	  -0.0022	   0.4390	   0.8445	   0.2923	   3.5240	   2.7261	   0.1415	
 -17.5000	 -36.0000	   8.0000	  -0.3804	  -0.7826	   0.1739	  -0.2054	   0.8581	   0.8822	  -0.0342	   0.1430	   0.0487	   0.1095	   0.0108	  -0.0026	   0.4939	   0.7728	   0.2981	   3.5492	   2.6680	   0.1470	
 -15.0000	 -36.0000	   8.0000	  -0.3261	  -0.7826	   0.1739	  -0.2392	   0.9058	   0.9369	  -0.0399	   0.1510	   0.0518	   0.1081	   0.0108	  -0.0031	   0.5495	   0.6281	   0.3394	   3.3398	   2.6594	   0.1562	
 -12.5000	 -36.0000	   8.0000	  -0.2717	  -0.7826	   0.1739	  -0.2726	   0.9914	   1.0282	  -0.0454	   0.1652	   0.0539	   0.1075	   0.0109	  -0.0033	   0.5759	   0.4651	   0.3851	   3.0315	   2.7231	   0.1714	
 -10.0000	 -36.0000	   8.0000	  -0.2174	  -0.7826	   0.1739	  -0.2936	   1.1041	   1.1425	  -0.0489	   0.1840	   0.0548	   0.1078	   0.0110	  -0.0033	   0.5577	   0.3210	   0.3857	   2.9234	   2.8247	   0.1904	
  -7.5000	 -36.0000	   8.0000	  -0.1630	  -0.7826	   0.1739	  -0.3028	   1.2291	   1.2659	  -0.0505	   0.2049	   0.0550	   0.1081	   0.0110	  -0.0031	   0.5156	   0.2069	   0.3625	   2.8671	   2.9381	   0.2110	
  -5.0000	 -36.0000	   8.0000	  -0.1087	  -0.7826	   0.1739	  -0.3067	   1.3394	   1.3740	  -0.0511	   0.2232	   0.0543	   0.1070	   0.0108	  -0.0027	   0.4647	   0.2069	   0.3583	   2.7855	   3.0238	   0.2290	
  -2.5000	 -36.0000	   8.0000	  -0.0543	  -0.7826	   0.1739	  -0.3047	   1.4111	   1.4436	  -0.0508	   0.2352	   0.0530	   0.1055	   0.0105	  -0.0023	   0.4060	   0.2747	   0.3683	   2.8194	   2.9758	   0.2406	
   0.0000	 -36.0000	   8.0000	   0.0000	  -0.7826	   0.1739	  -0.2915	   1.4548	   1.4837	  -0.0486	   0.2425	   0.0514	   0.1053	   0.0103	  -0.0018	   0.3358	   0.3679	   0.3429	   2.9720	   2.9678	   0.2473	
   2.5000	 -36.0000	   8.0000	   0.0543	  -0.7826	   0.1739	  -0.2697	   1.4805	   1.5048	  -0.0449	   0.2467	   0.0493	   0.1058	   0.0102	  -0.0013	   0.2553	   0.4976	   0.2847	   3.2833	   3.0524	   0.2508	
   5.0000	 -36.0000	   8.0000	   0.1087	  -0.7826	   0.1739	  -0.2420	   1.4879	   1.5074	  -0.0403	   0.2480	   0.0474	   0.1073	   0.0103	  -0.0008	   0.1654	   0.6958	   0.2379	   3.7890	   3.1533	   0.2512	
   7.5000	 -36.0000	   8.0000	   0.1630	  -0.7826	   0.1739	  -0.2104	   1.4807	   1.4956	  -0.0351	   0.2468	   0.0454	   0.1090	   0.0105	  -0.0003	   0.0702	   0.8417	   0.1984	   4.1289	   3.2656	   0.2493	
  10.0000	 -36.0000	   8.0000	   0.2174	  -0.7826	   0.1739	  -0.1792	   1.4631	   1.4740	  -0.0299	   0.2439	   0.0435	   0.1109	   0.0106	   0.0001	  -0.0157	   1.0681	   0.1584	   4.9130	   3.4216	   0.2457	
  12.5000	 -36.0000	   8.0000	   0.2717	  -0.7826	   0.1739	  -0.1436	   1.4316	   1.4388	  -0.0239	   0.2386	   0.0400	   0.1139	   0.0109	   0.0004	  -0.0798	   1.2152	   0.1157	   5.9077	   3.5805	   0.2398	
  15.0000	 -36.0000	   8.0000	   0.3261	  -0.7826	   0.1739	  -0.1084	   1.3772	   1.3815	  -0.0181	   0.2295	   0.0356	   0.1176	   0.0113	   0.0004	  -0.0911	   1.1649	   0.1425	   6.2839	   3.5094	   0.2302	
  17.5000	 -36.0000	   8.0000	   0.3804	  -0.7826	   0.1739	  -0.0784	   1.3460	   1.3483	  -0.0131	   0.2243	   0.0320	   0.1206	   0.0117	   0.0003	  -0.0884	   1.1748	   0.1794	   7.6284	   3.4881	   0.2247	
  20.0000	 -36.0000	   8.0000	   0.4348	  -0.7826	   0.1739	  -0.0582	   1.3499	   1.3511	  -0.0097	   0.2250	   0.0303	   0.1221	   0.0119	   0.0003	  -0.0711	   1.1375	   0.1494	   7.6642	   3.3776	   0.2252	
 -20.0000	 -33.5000	   8.0000	  -0.4348	  -0.7283	   0.1739	  -0.1543	   0.7981	   0.8135	  -0.0257	   0.1330	   0.0437	   0.1102	   0.0105	  -0.0020	   0.4054	   0.8927	   0.3480	   3.7460	   2.7124	   0.1356	
 -17.5000	 -33.5000	   8.0000	  -0.3804	  -0.7283	   0.1739	  -0.1816	   0.8250	   0.8446	  -0.0303	   0.1375	   0.0468	   0.1083	   0.0105	  -0.0023	   0.4578	   0.8100	   0.3489	   3.6420	   2.6710	   0.1408	
 -15.0000	 -33.5000	   8.0000	  -0.3261	  -0.7283	   0.1739	  -0.2123	   0.8685	   0.8941	  -0.0354	   0.1448	   0.0501	   0.1065	   0.0104	  -0.0028	   0.5175	   0.6558	   0.3850	   3.3700	   2.6979	   0.1490	
 -12.5000	 -33.5000	   8.0000	  -0.2717	  -0.7283	   0.1739	  -0.2441	   0.9528	   0.9836	  -0.0407	   0.1588	   0.0527	   0.1064	   0.0106	  -0.0031	   0.5527	   0.4789	   0.4177	   3.0387	   2.7521	   0.1639	
 -10.0000	 -33.5000	   8.0000	  -0.2174	  -0.7283	   0.1739	  -0.2655	   1.0697	   1.1022	  -0.0443	   0.1783	   0.0539	   0.1078	   0.0109	  -0.0031	   0.5392	   0.3283	   0.4065	   2.9668	   2.8419	   0.1837	
  -7.5000	 -33.5000	   8.0000	  -0.1630	  -0.7283	   0.1739	  -0.2754	   1.1959	   1.2272	  -0.0459	   0.1993	   0.0542	   0.1089	   0.0111	  -0.0029	   0.4992	   0.2272	   0.3782	   2.9516	   2.9510	   0.2045	
  -5.0000	 -33.5000	   8.0000	  -0.1087	  -0.7283	   0.1739	  -0.2779	   1.3021	   1.3314	  -0.0463	   0.2170	   0.0535	   0.1082	   0.0109	  -0.0026	   0.4526	   0.2417	   0.3706	   2.8842	   2.9791	   0.2219	
  -2.5000	 -33.5000	   8.0000	  -0.0543	  -0.7283	   0.1739	  -0.2722	   1.3727	   1.3994	  -0.0454	   0.2288	   0.0519	   0.1067	   0.0106	  -0.0022	   0.3989	   0.3159	   0.3822	   3.0195	   2.9308	   0.2332	
   0.0000	 -33.5000	   8.0000	   0.0000	  -0.7283	   0.1739	  -0.2599	   1.4215	   1.4450	  -0.0433	   0.2369	   0.0501	   0.1067	   0.0104	  -0.0018	   0.3323	   0.4515	   0.3495	   3.2576	   2.9254	   0.2408	
   2.5000	 -33.5000	   8.0000	   0.0543	  -0.7283	   0.1739	  -0.2404	   1.4538	   1.4736	  -0.0401	   0.2423	   0.0480	   0.1074	   0.0104	  -0.0013	   0.2550	   0.5669	   0.2921	   3.6017	   3.0580	   0.2456	
   5.0000	 -33.5000	   8.0000	   0.1087	  -0.7283	   0.1739	  -0.2140	   1.4678	   1.4833	  -0.0357	   0.2446	   0.0466	   0.1082	   0.0104	  -0.0008	   0.1595	   0.7274	   0.2429	   4.0450	   3.1488	   0.2472	
   7.5000	 -33.5000	   8.0000	   0.1630	  -0.7283	   0.1739	  -0.1867	   1.4613	   1.4732	  -0.0311	   0.2436	   0.0450	   0.1088	   0.0104	  -0.0003	   0.0533	   0.8856	   0.2195	   4.5287	   3.2643	   0.2455	
  10.0000	 -33.5000	   8.0000	   0.2174	  -0.7283	   0.1739	  -0.1592	   1.4461	   1.4549	  -0.0265	   0.2410	   0.0427	   0.1112	   0.0106	   0.0002	  -0.0336	   1.1050	   0.1778	   5.3750	   3.4150	   0.2425	
  12.5000	 -33.5000	   8.0000	   0.2717	  -0.7283	   0.1739	  -0.1266	   1.4127	   1.4184	  -0.0211	   0.2355	   0.0395	   0.1144	   0.0110	   0.0005	  -0.1019	   1.3558	   0.1201	   6.8981	   3.4821	   0.2364	
  15.0000	 -33.5000	   8.0000	   0.3261	  -0.7283	   0.1739	  -0.0943	   1.3592	   1.3625	  -0.0157	   0.2265	   0.0356	   0.1181	   0.0114	   0.0005	  -0.1130	   1.3508	   0.1466	   7.7012	   3.4677	   0.2271	
  17.5000	 -33.5000	   8.0000	   0.3804	  -0.7283	   0.1739	  -0.0678	   1.3337	   1.3354	  -0.0113	   0.2223	   0.0321	   0.1202	   0.0116	   0.0004	  -0.1122	   1.2374	   0.1822	   8.5375	   3.5015	   0.2226	
  20.0000	 -33.5000	   8.0000	   0.4348	  -0.7283	   0.1739	  -0.0507	   1.3398	   1.3408	  -0.0085	   0.2233	   0.0306	   0.1217	   0.0118	   0.0004	  -0.1013	   1.0847	   0.1627	   8.1532	   3.4857	   0.2235	
 -20.0000	 -31.0000	   8.0000	  -0.4348	  -0.6739	   0.1739	  -0.1325	   0.7600	   0.7723	  -0.0221	   0.1267	   0.0417	   0.1085	   0.0101	  -0.0017	   0.3724	   0.9469	   0.4127	   4.2506	   2.7849	   0.1287	
 -17.5000	 -31.0000	   8.0000	  -0.3804	  -0.6739	   0.1739	  -0.1577	   0.7854	   0.8009	  -0.0263	   0.1309	   0.0450	   0.1065	   0.0100	  -0.0020	   0.4183	   0.8907	   0.4044	   4.1833	   2.7332	   0.1335	
 -15.0000	 -31.0000	   8.0000	  -0.3261	  -0.6739	   0.1739	  -0.1864	   0.8259	   0.8468	  -0.0311	   0.1377	   0.0482	   0.1044	   0.0099	  -0.0024	   0.4759	   0.7251	   0.4338	   3.7184	   2.7425	   0.1411	
 -12.5000	 -31.0000	   8.0000	  -0.2717	  -0.6739	   0.1739	  -0.2153	   0.9070	   0.9322	  -0.0359	   0.1512	   0.0507	   0.1043	   0.0101	  -0.0028	   0.5222	   0.4928	   0.4540	   3.1872	   2.7728	   0.1554	
 -10.0000	 -31.0000	   8.0000	  -0.2174	  -0.6739	   0.1739	  -0.2345	   1.0251	   1.0516	  -0.0391	   0.1709	   0.0523	   0.1070	   0.0106	  -0.0029	   0.5219	   0.3606	   0.4363	   3.1062	   2.8410	   0.1753	
  -7.5000	 -31.0000	   8.0000	  -0.1630	  -0.6739	   0.1739	  -0.2459	   1.1544	   1.1803	  -0.0410	   0.1924	   0.0529	   0.1094	   0.0111	  -0.0028	   0.4897	   0.3060	   0.4112	   3.0746	   2.9475	   0.1967	
  -5.0000	 -31.0000	   8.0000	  -0.1087	  -0.6739	   0.1739	  -0.2481	   1.2624	   1.2865	  -0.0413	   0.2104	   0.0522	   0.1091	   0.0110	  -0.0025	   0.4438	   0.2787	   0.3874	   3.0669	   2.9497	   0.2144	
  -2.5000	 -31.0000	   8.0000	  -0.0543	  -0.6739	   0.1739	  -0.2404	   1.3332	   1.3547	  -0.0401	   0.2222	   0.0505	   0.1084	   0.0107	  -0.0021	   0.3913	   0.3263	   0.3876	   3.3014	   2.8875	   0.2258	
   0.0000	 -31.0000	   8.0000	   0.0000	  -0.6739	   0.1739	  -0.2284	   1.3814	   1.4001	  -0.0381	   0.2302	   0.0487	   0.1085	   0.0106	  -0.0018	   0.3328	   0.4410	   0.3562	   3.5866	   2.8840	   0.2334	
   2.5000	 -31.0000	   8.0000	   0.0543	  -0.6739	   0.1739	  -0.2089	   1.4097	   1.4251	  -0.0348	   0.2349	   0.0464	   0.1097	   0.0106	  -0.0014	   0.2683	   0.5836	   0.3163	   3.9191	   3.0065	   0.2375	
   5.0000	 -31.0000	   8.0000	   0.1087	  -0.6739	   0.1739	  -0.1837	   1.4321	   1.4439	  -0.0306	   0.2387	   0.0449	   0.1097	   0.0105	  -0.0008	   0.1723	   0.7411	   0.2669	   4.2168	   3.1217	   0.2406	
   7.5000	 -31.0000	   8.0000	   0.1630	  -0.6739	   0.1739	  -0.1624	   1.4411	   1.4502	  -0.0271	   0.2402	   0.0439	   0.1096	   0.0105	  -0.0003	   0.0528	   0.8966	   0.2326	   4.7103	   3.2750	   0.2417	
  10.0000	 -31.0000	   8.0000	   0.2174	  -0.6739	   0.1739	  -0.1378	   1.4247	   1.4314	  -0.0230	   0.2375	   0.0423	   0.1115	   0.0107	   0.0002	  -0.0382	   1.1380	   0.2059	   5.7977	   3.4119	   0.2386	
  12.5000	 -31.0000	   8.0000	   0.2717	  -0.6739	   0.1739	  -0.1105	   1.3992	   1.4035	  -0.0184	   0.2332	   0.0397	   0.1142	   0.0110	   0.0005	  -0.1084	   1.3697	   0.1513	   7.0581	   3.5055	   0.2339	
  15.0000	 -31.0000	   8.0000	   0.3261	  -0.6739	   0.1739	  -0.0809	   1.3584	   1.3609	  -0.0135	   0.2264	   0.0356	   0.1170	   0.0112	   0.0006	  -0.1379	   1.5074	   0.1446	   8.5129	   3.5512	   0.2268	
  17.5000	 -31.0000	   8.0000	   0.3804	  -0.6739	   0.1739	  -0.0565	   1.3420	   1.3432	  -0.0094	   0.2237	   0.0327	   0.1189	   0.0114	   0.0006	  -0.1490	   1.2561	   0.1304	   8.8829	   3.5866	   0.2239	
  20.0000	 -31.0000	   8.0000	   0.4348	  -0.6739	   0.1739	  -0.0413	   1.3513	   1.3519	  -0.0069	   0.2252	   0.0311	   0.1209	   0.0117	   0.0005	  -0.1398	   1.0918	   0.0931	   8.9649	   3.6055	   0.2253	
 -20.0000	 -28.5000	   8.0000	  -0.4348	  -0.6196	   0.1739	  -0.1102	   0.7207	   0.7301	  -0.0184	   0.1201	   0.0397	   0.1065	   0.0097	  -0.0014	   0.3283	   1.0043	   0.4933	   4.7143	   2.8846	   0.1217	
 -17.5000	 -28.5000	   8.0000	  -0.3804	  -0.6196	   0.1739	  -0.1342	   0.7448	   0.7566	  -0.0224	   0.1241	   0.0431	   0.1044	   0.0096	  -0.0017	   0.3722	   0.9069	   0.4724	   4.4279	   2.8156	   0.1261	
 -15.0000	 -28.5000	   8.0000	  -0.3261	  -0.6196	   0.1739	  -0.1606	   0.7832	   0.7995	  -0.0268	   0.1305	   0.0465	   0.1023	   0.0095	  -0.0020	   0.4289	   0.6930	   0.4843	   3.8246	   2.8126	   0.1333	
 -12.5000	 -28.5000	   8.0000	  -0.2717	  -0.6196	   0.1739	  -0.1861	   0.8610	   0.8808	  -0.0310	   0.1435	   0.0492	   0.1028	   0.0097	  -0.0024	   0.4798	   0.4859	   0.4964	   3.3748	   2.8420	   0.1468	
 -10.0000	 -28.5000	   8.0000	  -0.2174	  -0.6196	   0.1739	  -0.2033	   0.9760	   0.9969	  -0.0339	   0.1627	   0.0508	   0.1063	   0.0104	  -0.0027	   0.4909	   0.3997	   0.4725	   3.2306	   2.8629	   0.1662	
  -7.5000	 -28.5000	   8.0000	  -0.1630	  -0.6196	   0.1739	  -0.2140	   1.1060	   1.1265	  -0.0357	   0.1843	   0.0513	   0.1093	   0.0109	  -0.0026	   0.4696	   0.3528	   0.4427	   3.1347	   2.9373	   0.1878	
  -5.0000	 -28.5000	   8.0000	  -0.1087	  -0.6196	   0.1739	  -0.2170	   1.2205	   1.2396	  -0.0362	   0.2034	   0.0506	   0.1099	   0.0110	  -0.0024	   0.4329	   0.3193	   0.4049	   3.2388	   2.9374	   0.2066	
  -2.5000	 -28.5000	   8.0000	  -0.0543	  -0.6196	   0.1739	  -0.2100	   1.2993	   1.3162	  -0.0350	   0.2166	   0.0495	   0.1099	   0.0109	  -0.0021	   0.3899	   0.3360	   0.3828	   3.5647	   2.8358	   0.2194	
   0.0000	 -28.5000	   8.0000	   0.0000	  -0.6196	   0.1739	  -0.1973	   1.3487	   1.3630	  -0.0329	   0.2248	   0.0475	   0.1101	   0.0108	  -0.0018	   0.3366	   0.4139	   0.3488	   3.9802	   2.8139	   0.2272	
   2.5000	 -28.5000	   8.0000	   0.0543	  -0.6196	   0.1739	  -0.1774	   1.3738	   1.3852	  -0.0296	   0.2290	   0.0450	   0.1113	   0.0108	  -0.0014	   0.2768	   0.5612	   0.3163	   4.4523	   2.9319	   0.2309	
   5.0000	 -28.5000	   8.0000	   0.1087	  -0.6196	   0.1739	  -0.1564	   1.3977	   1.4064	  -0.0261	   0.2330	   0.0434	   0.1115	   0.0107	  -0.0009	   0.1911	   0.7095	   0.2818	   4.7608	   3.0675	   0.2344	
   7.5000	 -28.5000	   8.0000	   0.1630	  -0.6196	   0.1739	  -0.1368	   1.4140	   1.4206	  -0.0228	   0.2357	   0.0424	   0.1110	   0.0106	  -0.0003	   0.0655	   0.8633	   0.2452	   5.1420	   3.2344	   0.2368	
  10.0000	 -28.5000	   8.0000	   0.2174	  -0.6196	   0.1739	  -0.1162	   1.4021	   1.4069	  -0.0194	   0.2337	   0.0413	   0.1118	   0.0106	   0.0002	  -0.0331	   1.1283	   0.2239	   6.2853	   3.4108	   0.2345	
  12.5000	 -28.5000	   8.0000	   0.2717	  -0.6196	   0.1739	  -0.0907	   1.3853	   1.3883	  -0.0151	   0.2309	   0.0394	   0.1139	   0.0109	   0.0005	  -0.1075	   1.3580	   0.1686	   7.3663	   3.5680	   0.2314	
  15.0000	 -28.5000	   8.0000	   0.3261	  -0.6196	   0.1739	  -0.0649	   1.3673	   1.3689	  -0.0108	   0.2279	   0.0363	   0.1156	   0.0110	   0.0006	  -0.1523	   1.4858	   0.1097	   8.3000	   3.6829	   0.2281	
  17.5000	 -28.5000	   8.0000	   0.3804	  -0.6196	   0.1739	  -0.0418	   1.3657	   1.3663	  -0.0070	   0.2276	   0.0339	   0.1177	   0.0112	   0.0007	  -0.1718	   1.3499	   0.0495	   8.9635	   3.7751	   0.2277	
  20.0000	 -28.5000	   8.0000	   0.4348	  -0.6196	   0.1739	  -0.0312	   1.3721	   1.3725	  -0.0052	   0.2287	   0.0320	   0.1201	   0.0116	   0.0006	  -0.1634	   1.2518	   0.0058	   9.4340	   3.7507	   0.2288	
 -20.0000	 -26.0000	   8.0000	  -0.4348	  -0.5652	   0.1739	  -0.0882	   0.6806	   0.6876	  -0.0147	   0.1134	   0.0377	   0.1041	   0.0092	  -0.0011	   0.2748	   0.9978	   0.5572	   4.9102	   2.9452	   0.1146	
 -17.5000	 -26.0000	   8.0000	  -0.3804	  -0.5652	   0.1739	  -0.1110	   0.7058	   0.7142	  -0.0185	   0.1176	   0.0411	   0.1023	   0.0091	  -0.0013	   0.3158	   0.8711	   0.5394	   4.4351	   2.9151	   0.1190	
 -15.0000	 -26.0000	   8.0000	  -0.3261	  -0.5652	   0.1739	  -0.1335	   0.7462	   0.7582	  -0.0223	   0.1244	   0.0451	   0.1008	   0.0091	  -0.0017	   0.3758	   0.6408	   0.5295	   3.8906	   2.8956	   0.1264	
 -12.5000	 -26.0000	   8.0000	  -0.2717	  -0.5652	   0.1739	  -0.1558	   0.8208	   0.8355	  -0.0260	   0.1368	   0.0480	   0.1018	   0.0095	  -0.0021	   0.4317	   0.4681	   0.5039	   3.6034	   2.8860	   0.1392	
 -10.0000	 -26.0000	   8.0000	  -0.2174	  -0.5652	   0.1739	  -0.1715	   0.9277	   0.9434	  -0.0286	   0.1546	   0.0492	   0.1055	   0.0102	  -0.0023	   0.4485	   0.4211	   0.4691	   3.4092	   2.9064	   0.1572	
  -7.5000	 -26.0000	   8.0000	  -0.1630	  -0.5652	   0.1739	  -0.1805	   1.0542	   1.0696	  -0.0301	   0.1757	   0.0496	   0.1092	   0.0108	  -0.0024	   0.4361	   0.3953	   0.4468	   3.3096	   2.9434	   0.1783	
  -5.0000	 -26.0000	   8.0000	  -0.1087	  -0.5652	   0.1739	  -0.1837	   1.1739	   1.1882	  -0.0306	   0.1957	   0.0492	   0.1106	   0.0110	  -0.0022	   0.4108	   0.3473	   0.4124	   3.4564	   2.9382	   0.1980	
  -2.5000	 -26.0000	   8.0000	  -0.0543	  -0.5652	   0.1739	  -0.1769	   1.2617	   1.2741	  -0.0295	   0.2103	   0.0482	   0.1111	   0.0110	  -0.0021	   0.3872	   0.3205	   0.3817	   3.8439	   2.8344	   0.2123	
   0.0000	 -26.0000	   8.0000	   0.0000	  -0.5652	   0.1739	  -0.1626	   1.3183	   1.3283	  -0.0271	   0.2197	   0.0465	   0.1111	   0.0109	  -0.0018	   0.3456	   0.3491	   0.3400	   4.4049	   2.7738	   0.2214	
   2.5000	 -26.0000	   8.0000	   0.0543	  -0.5652	   0.1739	  -0.1449	   1.3545	   1.3622	  -0.0242	   0.2257	   0.0442	   0.1116	   0.0108	  -0.0014	   0.2841	   0.4761	   0.2971	   4.9204	   2.8764	   0.2270	
   5.0000	 -26.0000	   8.0000	   0.1087	  -0.5652	   0.1739	  -0.1287	   1.3754	   1.3814	  -0.0215	   0.2292	   0.0422	   0.1122	   0.0108	  -0.0010	   0.2023	   0.6547	   0.2746	   5.4108	   3.0161	   0.2302	
   7.5000	 -26.0000	   8.0000	   0.1630	  -0.5652	   0.1739	  -0.1149	   1.3722	   1.3770	  -0.0191	   0.2287	   0.0406	   0.1125	   0.0107	  -0.0004	   0.0885	   0.8344	   0.2754	   5.5913	   3.1772	   0.2295	
  10.0000	 -26.0000	   8.0000	   0.2174	  -0.5652	   0.1739	  -0.0951	   1.3670	   1.3703	  -0.0159	   0.2278	   0.0399	   0.1126	   0.0107	   0.0001	  -0.0191	   1.0227	   0.2630	   6.3443	   3.3713	   0.2284	
  12.5000	 -26.0000	   8.0000	   0.2717	  -0.5652	   0.1739	  -0.0692	   1.3704	   1.3721	  -0.0115	   0.2284	   0.0388	   0.1133	   0.0108	   0.0005	  -0.1051	   1.2230	   0.1796	   7.3271	   3.5536	   0.2287	
  15.0000	 -26.0000	   8.0000	   0.3261	  -0.5652	   0.1739	  -0.0464	   1.3694	   1.3702	  -0.0077	   0.2282	   0.0367	   0.1150	   0.0109	   0.0006	  -0.1504	   1.3158	   0.0880	   7.9953	   3.7528	   0.2284	
  17.5000	 -26.0000	   8.0000	   0.3804	  -0.5652	   0.1739	  -0.0283	   1.3781	   1.3784	  -0.0047	   0.2297	   0.0349	   0.1174	   0.0112	   0.0007	  -0.1674	   1.2632	  -0.0003	   8.5941	   3.8917	   0.2297	
  20.0000	 -26.0000	   8.0000	   0.4348	  -0.5652	   0.1739	  -0.0194	   1.3837	   1.3838	  -0.0032	   0.2306	   0.0330	   0.1201	   0.0116	   0.0006	  -0.1634	   1.2338	  -0.0395	   9.2642	   3.8479	   0.2306	
 -20.0000	 -23.5000	   8.0000	  -0.4348	  -0.5109	   0.1739	  -0.0642	   0.6411	   0.6461	  -0.0107	   0.1068	   0.0361	   0.1016	   0.0087	  -0.0008	   0.2176	   0.9299	   0.6094	   5.0633	   3.0087	   0.1077	
 -17.5000	 -23.5000	   8.0000	  -0.3804	  -0.5109	   0.1739	  -0.0853	   0.6671	   0.6721	  -0.0142	   0.1112	   0.0393	   0.1007	   0.0088	  -0.0010	   0.2617	   0.8282	   0.5914	   4.7020	   2.9860	   0.1120	
 -15.0000	 -23.5000	   8.0000	  -0.3261	  -0.5109	   0.1739	  -0.1042	   0.7082	   0.7159	  -0.0174	   0.1180	   0.0436	   0.0999	   0.0089	  -0.0014	   0.3306	   0.6317	   0.5533	   4.1996	   2.9489	   0.1193	
 -12.5000	 -23.5000	   8.0000	  -0.2717	  -0.5109	   0.1739	  -0.1228	   0.7792	   0.7888	  -0.0205	   0.1299	   0.0468	   0.1008	   0.0093	  -0.0018	   0.3910	   0.4760	   0.4978	   3.8417	   2.9271	   0.1315	
 -10.0000	 -23.5000	   8.0000	  -0.2174	  -0.5109	   0.1739	  -0.1353	   0.8779	   0.8882	  -0.0225	   0.1463	   0.0482	   0.1045	   0.0099	  -0.0021	   0.4145	   0.4220	   0.4640	   3.6489	   2.9639	   0.1480	
  -7.5000	 -23.5000	   8.0000	  -0.1630	  -0.5109	   0.1739	  -0.1428	   1.0005	   1.0106	  -0.0238	   0.1667	   0.0487	   0.1088	   0.0107	  -0.0022	   0.4143	   0.4224	   0.4414	   3.4953	   2.9748	   0.1684	
  -5.0000	 -23.5000	   8.0000	  -0.1087	  -0.5109	   0.1739	  -0.1441	   1.1210	   1.1302	  -0.0240	   0.1868	   0.0482	   0.1114	   0.0111	  -0.0022	   0.4022	   0.3895	   0.4174	   3.6196	   2.9422	   0.1884	
