Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "West_y=-85mm_Tec" I=17 J=25 F=POINT
  10.0000	 -85.0000	  27.5000	   0.2174	  -1.8478	   0.5978	   4.0269	   5.2195	
  12.5000	 -85.0000	  27.5000	   0.2717	  -1.8478	   0.5978	   3.8125	   4.8819	
  15.0000	 -85.0000	  27.5000	   0.3261	  -1.8478	   0.5978	   3.6725	   4.6637	
  17.5000	 -85.0000	  27.5000	   0.3804	  -1.8478	   0.5978	   3.5325	   4.4456	
  20.0000	 -85.0000	  27.5000	   0.4348	  -1.8478	   0.5978	   3.3925	   4.2275	
 -20.0000	 -85.0000	  30.0000	  -0.4348	  -1.8478	   0.6522	  25.8200	  23.6350	
 -17.5000	 -85.0000	  30.0000	  -0.3804	  -1.8478	   0.6522	  22.4012	  21.4925	
 -15.0000	 -85.0000	  30.0000	  -0.3261	  -1.8478	   0.6522	  18.9825	  19.3500	
 -12.5000	 -85.0000	  30.0000	  -0.2717	  -1.8478	   0.6522	  15.5637	  17.2075	
 -10.0000	 -85.0000	  30.0000	  -0.2174	  -1.8478	   0.6522	  12.5825	  15.1925	
  -7.5000	 -85.0000	  30.0000	  -0.1630	  -1.8478	   0.6522	  10.6950	  13.4962	
  -5.0000	 -85.0000	  30.0000	  -0.1087	  -1.8478	   0.6522	   9.2450	  11.9275	
  -2.5000	 -85.0000	  30.0000	  -0.0543	  -1.8478	   0.6522	   7.7950	  10.3587	
   0.0000	 -85.0000	  30.0000	   0.0000	  -1.8478	   0.6522	   6.5483	   8.9392	
   2.5000	 -85.0000	  30.0000	   0.0543	  -1.8478	   0.6522	   5.8100	   7.8925	
   5.0000	 -85.0000	  30.0000	   0.1087	  -1.8478	   0.6522	   5.2750	   6.9950	
   7.5000	 -85.0000	  30.0000	   0.1630	  -1.8478	   0.6522	   4.7400	   6.0975	
  10.0000	 -85.0000	  30.0000	   0.2174	  -1.8478	   0.6522	   4.2939	   5.3531	
