Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/H"	"y/H"	"z/H"	"U [m/s]"	"V [m/s]"	"Length [m/s]"	"U/U<sub>ref</sub>"	"V/U<sub>ref</sub>"	"Std_U/U<sub>ref</sub>"	"Std_V/U<sub>ref</sub>"	"TKE/U<sub>ref</sub><sup>2</sup>"	"u'v'/U<sub>ref</sub><sup>2</sup> "	"Corr-coeff"	"Skew_U"	"Skew_W"	"Kurt_U"	"Kurt_W"	"Length/U<sub>ref</sub>"	
Zone T = "z=8mm_ImgMean_16x32x64_MovingAvgf3x3_SecondBlocks" I=17 J=68 F=POINT
 -15.0000	  37.0000	   8.0000	  -0.3261	   0.8043	   0.1739	   0.4275	   0.0894	   0.4367	   0.0713	   0.0149	   0.0713	   0.0954	   0.0106	   0.0005	  -0.0792	   0.2762	  -0.0404	  31.5258	  10.3661	   0.0728	
 -12.5000	  37.0000	   8.0000	  -0.2717	   0.8043	   0.1739	   0.4983	   0.0665	   0.5028	   0.0831	   0.0111	   0.0697	   0.0835	   0.0089	   0.0006	  -0.0976	   0.9105	  -0.1178	  16.6776	   7.7039	   0.0838	
 -10.0000	  37.0000	   8.0000	  -0.2174	   0.8043	   0.1739	   0.5719	   0.0394	   0.5733	   0.0953	   0.0066	   0.0681	   0.0759	   0.0078	   0.0006	  -0.1236	   0.8962	   0.1261	   8.5350	   7.3034	   0.0956	
  -7.5000	  37.0000	   8.0000	  -0.1630	   0.8043	   0.1739	   0.6332	  -0.0022	   0.6333	   0.1055	  -0.0004	   0.0709	   0.0740	   0.0079	   0.0009	  -0.1650	   0.6608	   0.5368	   7.3308	  10.3263	   0.1055	
  -5.0000	  37.0000	   8.0000	  -0.1087	   0.8043	   0.1739	   0.6649	  -0.0529	   0.6670	   0.1108	  -0.0088	   0.0750	   0.0730	   0.0082	   0.0012	  -0.2129	   0.6492	   0.8408	   6.2704	  12.1490	   0.1112	
  -2.5000	  37.0000	   8.0000	  -0.0543	   0.8043	   0.1739	   0.6691	  -0.1002	   0.6767	   0.1115	  -0.0167	   0.0778	   0.0716	   0.0084	   0.0012	  -0.2244	   0.7337	   1.0643	   6.4938	  13.7530	   0.1128	
   0.0000	  37.0000	   8.0000	   0.0000	   0.8043	   0.1739	   0.6593	  -0.1398	   0.6740	   0.1099	  -0.0233	   0.0784	   0.0700	   0.0083	   0.0013	  -0.2308	   0.8265	   1.1270	   7.5990	  13.5365	   0.1123	
   2.5000	  37.0000	   8.0000	   0.0543	   0.8043	   0.1739	   0.6412	  -0.1701	   0.6635	   0.1069	  -0.0284	   0.0785	   0.0675	   0.0080	   0.0011	  -0.2141	   0.8427	   1.2360	   6.3615	  13.3568	   0.1106	
   5.0000	  37.0000	   8.0000	   0.1087	   0.8043	   0.1739	   0.6136	  -0.1955	   0.6440	   0.1023	  -0.0326	   0.0779	   0.0649	   0.0077	   0.0010	  -0.1888	   0.9909	   1.3782	   7.8551	  13.5481	   0.1073	
   7.5000	  37.0000	   8.0000	   0.1630	   0.8043	   0.1739	   0.5787	  -0.2152	   0.6174	   0.0965	  -0.0359	   0.0756	   0.0619	   0.0072	   0.0008	  -0.1702	   0.8692	   1.5324	   6.1482	  15.5764	   0.1029	
  10.0000	  37.0000	   8.0000	   0.2174	   0.8043	   0.1739	   0.5404	  -0.2359	   0.5896	   0.0901	  -0.0393	   0.0732	   0.0585	   0.0066	   0.0007	  -0.1634	   0.8123	   1.7045	   5.1594	  18.2481	   0.0983	
  12.5000	  37.0000	   8.0000	   0.2717	   0.8043	   0.1739	   0.4942	  -0.2648	   0.5607	   0.0824	  -0.0441	   0.0701	   0.0550	   0.0060	   0.0006	  -0.1668	   0.8177	   1.4832	   4.8437	  13.8468	   0.0934	
  15.0000	  37.0000	   8.0000	   0.3261	   0.8043	   0.1739	   0.4377	  -0.3111	   0.5370	   0.0730	  -0.0518	   0.0660	   0.0520	   0.0053	   0.0006	  -0.1668	   0.9061	   1.3475	   5.3202	  10.2308	   0.0895	
  17.5000	  37.0000	   8.0000	   0.3804	   0.8043	   0.1739	   0.3652	  -0.3662	   0.5172	   0.0609	  -0.0610	   0.0591	   0.0507	   0.0045	   0.0004	  -0.1389	   0.9334	   1.3992	   4.9540	  10.5499	   0.0862	
  20.0000	  37.0000	   8.0000	   0.4348	   0.8043	   0.1739	   0.2863	  -0.4020	   0.4933	   0.0477	  -0.0670	   0.0497	   0.0501	   0.0037	   0.0002	  -0.0920	   0.9368	   1.4589	   4.8061	  11.4049	   0.0822	
 -20.0000	  39.5000	   8.0000	  -0.4348	   0.8587	   0.1739	   0.2891	   0.1069	   0.3083	   0.0482	   0.0178	   0.0654	   0.1177	   0.0136	   0.0011	  -0.1419	  -1.0070	   0.0524	  62.3611	  39.5860	   0.0514	
 -17.5000	  39.5000	   8.0000	  -0.3804	   0.8587	   0.1739	   0.3580	   0.1161	   0.3764	   0.0597	   0.0194	   0.0661	   0.1113	   0.0126	   0.0013	  -0.1728	   0.5338	   0.1457	  31.2592	  27.4720	   0.0627	
 -15.0000	  39.5000	   8.0000	  -0.3261	   0.8587	   0.1739	   0.4339	   0.1051	   0.4464	   0.0723	   0.0175	   0.0682	   0.0971	   0.0105	   0.0012	  -0.1818	   0.7615	   0.0789	  20.3786	   6.8085	   0.0744	
 -12.5000	  39.5000	   8.0000	  -0.2717	   0.8587	   0.1739	   0.5096	   0.0900	   0.5174	   0.0849	   0.0150	   0.0667	   0.0876	   0.0091	   0.0012	  -0.2054	   0.8519	   0.1310	  10.5632	   8.0727	   0.0862	
 -10.0000	  39.5000	   8.0000	  -0.2174	   0.8587	   0.1739	   0.5891	   0.0604	   0.5922	   0.0982	   0.0101	   0.0660	   0.0817	   0.0083	   0.0012	  -0.2266	   0.9124	   0.1544	   8.9273	   6.6169	   0.0987	
  -7.5000	  39.5000	   8.0000	  -0.1630	   0.8587	   0.1739	   0.6471	   0.0165	   0.6473	   0.1079	   0.0028	   0.0682	   0.0801	   0.0083	   0.0015	  -0.2658	   0.6377	   0.4578	   6.2721	   8.1020	   0.1079	
  -5.0000	  39.5000	   8.0000	  -0.1087	   0.8587	   0.1739	   0.6734	  -0.0283	   0.6740	   0.1122	  -0.0047	   0.0722	   0.0776	   0.0084	   0.0017	  -0.3106	   0.4826	   0.8025	   4.3130	  10.3811	   0.1123	
  -2.5000	  39.5000	   8.0000	  -0.0543	   0.8587	   0.1739	   0.6821	  -0.0702	   0.6857	   0.1137	  -0.0117	   0.0757	   0.0758	   0.0086	   0.0019	  -0.3289	   0.5067	   1.0075	   3.8112	  10.9318	   0.1143	
   0.0000	  39.5000	   8.0000	   0.0000	   0.8587	   0.1739	   0.6798	  -0.1105	   0.6887	   0.1133	  -0.0184	   0.0779	   0.0745	   0.0087	   0.0018	  -0.3153	   0.6802	   1.1947	   4.8622	  11.9145	   0.1148	
   2.5000	  39.5000	   8.0000	   0.0543	   0.8587	   0.1739	   0.6654	  -0.1453	   0.6811	   0.1109	  -0.0242	   0.0795	   0.0717	   0.0086	   0.0017	  -0.2913	   0.9977	   1.3260	   8.5599	  12.3648	   0.1135	
   5.0000	  39.5000	   8.0000	   0.1087	   0.8587	   0.1739	   0.6398	  -0.1734	   0.6629	   0.1066	  -0.0289	   0.0797	   0.0687	   0.0083	   0.0015	  -0.2649	   1.2639	   1.4000	  12.0283	  12.2134	   0.1105	
   7.5000	  39.5000	   8.0000	   0.1630	   0.8587	   0.1739	   0.6063	  -0.1971	   0.6375	   0.1011	  -0.0328	   0.0774	   0.0651	   0.0077	   0.0012	  -0.2385	   1.0047	   1.5394	   7.4225	  14.0917	   0.1063	
  10.0000	  39.5000	   8.0000	   0.2174	   0.8587	   0.1739	   0.5679	  -0.2206	   0.6092	   0.0946	  -0.0368	   0.0746	   0.0609	   0.0070	   0.0010	  -0.2179	   0.8281	   1.5506	   5.3702	  14.7553	   0.1015	
  12.5000	  39.5000	   8.0000	   0.2717	   0.8587	   0.1739	   0.5208	  -0.2499	   0.5776	   0.0868	  -0.0417	   0.0716	   0.0566	   0.0063	   0.0009	  -0.2136	   0.7998	   1.3104	   4.9217	  11.2122	   0.0963	
  15.0000	  39.5000	   8.0000	   0.3261	   0.8587	   0.1739	   0.4622	  -0.2937	   0.5476	   0.0770	  -0.0489	   0.0675	   0.0535	   0.0056	   0.0008	  -0.2187	   0.8790	   1.2754	   5.4464	   9.9063	   0.0913	
  17.5000	  39.5000	   8.0000	   0.3804	   0.8587	   0.1739	   0.3868	  -0.3490	   0.5211	   0.0645	  -0.0582	   0.0599	   0.0526	   0.0048	   0.0006	  -0.2019	   0.8057	   1.4646	   4.2870	  12.0002	   0.0868	
  20.0000	  39.5000	   8.0000	   0.4348	   0.8587	   0.1739	   0.3047	  -0.3843	   0.4901	   0.0508	  -0.0640	   0.0506	   0.0516	   0.0039	   0.0005	  -0.1741	   0.8604	   1.5150	   4.4924	  12.3568	   0.0817	
 -20.0000	  42.0000	   8.0000	  -0.4348	   0.9130	   0.1739	   0.2828	   0.1120	   0.3042	   0.0471	   0.0187	   0.0678	   0.1161	   0.0136	   0.0010	  -0.1305	   1.2283	   1.3296	 120.9691	  33.1352	   0.0507	
 -17.5000	  42.0000	   8.0000	  -0.3804	   0.9130	   0.1739	   0.3618	   0.1220	   0.3819	   0.0603	   0.0203	   0.0661	   0.1110	   0.0125	   0.0013	  -0.1780	   3.2581	   0.8783	  72.1246	  23.6475	   0.0636	
 -15.0000	  42.0000	   8.0000	  -0.3261	   0.9130	   0.1739	   0.4494	   0.1112	   0.4629	   0.0749	   0.0185	   0.0681	   0.1002	   0.0110	   0.0016	  -0.2308	   1.0297	   0.0845	  19.0405	   8.7629	   0.0771	
 -12.5000	  42.0000	   8.0000	  -0.2717	   0.9130	   0.1739	   0.5290	   0.0885	   0.5364	   0.0882	   0.0148	   0.0659	   0.0914	   0.0095	   0.0016	  -0.2724	   0.7315	   0.2566	   8.3293	   8.3791	   0.0894	
 -10.0000	  42.0000	   8.0000	  -0.2174	   0.9130	   0.1739	   0.5992	   0.0519	   0.6015	   0.0999	   0.0086	   0.0651	   0.0856	   0.0087	   0.0017	  -0.3058	   0.6744	   0.1463	   4.9114	   5.7281	   0.1003	
  -7.5000	  42.0000	   8.0000	  -0.1630	   0.9130	   0.1739	   0.6461	   0.0100	   0.6462	   0.1077	   0.0017	   0.0682	   0.0834	   0.0087	   0.0018	  -0.3167	   0.6027	   0.2940	   5.0755	   6.0766	   0.1077	
  -5.0000	  42.0000	   8.0000	  -0.1087	   0.9130	   0.1739	   0.6514	  -0.0207	   0.6517	   0.1086	  -0.0034	   0.0688	   0.0790	   0.0082	   0.0019	  -0.3411	   0.4391	   0.7123	   3.4806	   8.1981	   0.1086	
  -2.5000	  42.0000	   8.0000	  -0.0543	   0.9130	   0.1739	   0.6620	  -0.0547	   0.6642	   0.1103	  -0.0091	   0.0724	   0.0777	   0.0085	   0.0020	  -0.3520	   0.7191	   0.9974	   7.0766	   9.8374	   0.1107	
   0.0000	  42.0000	   8.0000	   0.0000	   0.9130	   0.1739	   0.6786	  -0.0931	   0.6849	   0.1131	  -0.0155	   0.0765	   0.0787	   0.0090	   0.0021	  -0.3451	   0.7079	   1.1243	   5.4251	  11.2709	   0.1142	
   2.5000	  42.0000	   8.0000	   0.0543	   0.9130	   0.1739	   0.6701	  -0.1251	   0.6817	   0.1117	  -0.0209	   0.0783	   0.0761	   0.0089	   0.0019	  -0.3257	   0.8813	   1.1949	   6.8584	  10.4704	   0.1136	
   5.0000	  42.0000	   8.0000	   0.1087	   0.9130	   0.1739	   0.6499	  -0.1526	   0.6676	   0.1083	  -0.0254	   0.0783	   0.0725	   0.0085	   0.0017	  -0.3066	   1.0362	   1.2462	   8.5112	   9.6506	   0.1113	
   7.5000	  42.0000	   8.0000	   0.1630	   0.9130	   0.1739	   0.6213	  -0.1774	   0.6461	   0.1036	  -0.0296	   0.0764	   0.0683	   0.0079	   0.0015	  -0.2839	   0.8841	   1.3442	   6.1002	  11.3501	   0.1077	
  10.0000	  42.0000	   8.0000	   0.2174	   0.9130	   0.1739	   0.5842	  -0.2019	   0.6181	   0.0974	  -0.0336	   0.0739	   0.0635	   0.0071	   0.0012	  -0.2604	   0.8036	   1.3439	   5.2579	  11.9392	   0.1030	
  12.5000	  42.0000	   8.0000	   0.2717	   0.9130	   0.1739	   0.5359	  -0.2313	   0.5837	   0.0893	  -0.0385	   0.0708	   0.0584	   0.0063	   0.0011	  -0.2572	   0.7643	   1.1875	   4.8532	   9.9813	   0.0973	
  15.0000	  42.0000	   8.0000	   0.3261	   0.9130	   0.1739	   0.4765	  -0.2742	   0.5498	   0.0794	  -0.0457	   0.0666	   0.0549	   0.0056	   0.0010	  -0.2688	   0.8057	   1.2030	   4.7858	   9.2763	   0.0916	
  17.5000	  42.0000	   8.0000	   0.3804	   0.9130	   0.1739	   0.3992	  -0.3237	   0.5140	   0.0665	  -0.0539	   0.0593	   0.0538	   0.0048	   0.0009	  -0.2748	   0.7819	   1.3767	   4.1435	  10.6406	   0.0857	
  20.0000	  42.0000	   8.0000	   0.4348	   0.9130	   0.1739	   0.3153	  -0.3543	   0.4741	   0.0526	  -0.0590	   0.0502	   0.0531	   0.0040	   0.0007	  -0.2476	   0.8361	   1.5263	   4.2364	  12.1543	   0.0790	
 -20.0000	  44.5000	   8.0000	  -0.4348	   0.9674	   0.1739	   0.2772	   0.1264	   0.3046	   0.0462	   0.0211	   0.0681	   0.1135	   0.0131	   0.0014	  -0.1841	   0.9810	  -0.8677	  89.2629	  25.6475	   0.0508	
 -17.5000	  44.5000	   8.0000	  -0.3804	   0.9674	   0.1739	   0.3565	   0.1320	   0.3803	   0.0594	   0.0220	   0.0668	   0.1107	   0.0125	   0.0013	  -0.1809	   3.1283	  -0.7735	  78.1413	  20.1752	   0.0634	
 -15.0000	  44.5000	   8.0000	  -0.3261	   0.9674	   0.1739	   0.4524	   0.1142	   0.4666	   0.0754	   0.0190	   0.0719	   0.1038	   0.0119	   0.0014	  -0.1884	   3.7680	  -0.2895	  97.3881	  10.4705	   0.0778	
 -12.5000	  44.5000	   8.0000	  -0.2717	   0.9674	   0.1739	   0.5378	   0.0830	   0.5442	   0.0896	   0.0138	   0.0679	   0.0958	   0.0104	   0.0021	  -0.3175	   2.0801	  -0.1457	  38.7798	   9.3235	   0.0907	
 -10.0000	  44.5000	   8.0000	  -0.2174	   0.9674	   0.1739	   0.5986	   0.0416	   0.6000	   0.0998	   0.0069	   0.0655	   0.0892	   0.0092	   0.0021	  -0.3556	   0.8561	   0.0721	   4.8325	   5.9185	   0.1000	
  -7.5000	  44.5000	   8.0000	  -0.1630	   0.9674	   0.1739	   0.6396	   0.0055	   0.6396	   0.1066	   0.0009	   0.0688	   0.0860	   0.0091	   0.0020	  -0.3416	   0.8288	   0.3195	   8.3944	   6.3581	   0.1066	
  -5.0000	  44.5000	   8.0000	  -0.1087	   0.9674	   0.1739	   0.6466	  -0.0209	   0.6469	   0.1078	  -0.0035	   0.0703	   0.0823	   0.0088	   0.0019	  -0.3275	   0.7562	   0.4091	  12.8677	  10.1907	   0.1078	
  -2.5000	  44.5000	   8.0000	  -0.0543	   0.9674	   0.1739	   0.6573	  -0.0535	   0.6594	   0.1095	  -0.0089	   0.0720	   0.0808	   0.0088	   0.0020	  -0.3503	   0.7063	   0.8885	   6.8453	   9.2474	   0.1099	
   0.0000	  44.5000	   8.0000	   0.0000	   0.9674	   0.1739	   0.6739	  -0.0875	   0.6795	   0.1123	  -0.0146	   0.0756	   0.0819	   0.0093	   0.0021	  -0.3434	   0.7518	   1.1352	   6.1164	  11.2290	   0.1133	
   2.5000	  44.5000	   8.0000	   0.0543	   0.9674	   0.1739	   0.6681	  -0.1136	   0.6777	   0.1113	  -0.0189	   0.0769	   0.0796	   0.0092	   0.0021	  -0.3354	   0.8241	   1.1047	   6.2206	   9.1431	   0.1129	
   5.0000	  44.5000	   8.0000	   0.1087	   0.9674	   0.1739	   0.6508	  -0.1373	   0.6652	   0.1085	  -0.0229	   0.0762	   0.0758	   0.0087	   0.0019	  -0.3242	   0.8763	   1.0868	   6.6299	   8.1646	   0.1109	
   7.5000	  44.5000	   8.0000	   0.1630	   0.9674	   0.1739	   0.6229	  -0.1596	   0.6430	   0.1038	  -0.0266	   0.0743	   0.0709	   0.0079	   0.0016	  -0.3022	   0.8522	   1.1451	   6.3241	   8.9393	   0.1072	
  10.0000	  44.5000	   8.0000	   0.2174	   0.9674	   0.1739	   0.5869	  -0.1821	   0.6145	   0.0978	  -0.0304	   0.0719	   0.0658	   0.0071	   0.0013	  -0.2842	   0.8129	   1.1765	   5.7783	   9.7059	   0.1024	
  12.5000	  44.5000	   8.0000	   0.2717	   0.9674	   0.1739	   0.5401	  -0.2116	   0.5800	   0.0900	  -0.0353	   0.0687	   0.0605	   0.0063	   0.0012	  -0.2930	   0.7478	   1.1141	   4.8660	   9.1689	   0.0967	
  15.0000	  44.5000	   8.0000	   0.3261	   0.9674	   0.1739	   0.4797	  -0.2521	   0.5419	   0.0799	  -0.0420	   0.0642	   0.0566	   0.0055	   0.0011	  -0.3084	   0.7513	   1.1080	   4.4605	   8.1903	   0.0903	
  17.5000	  44.5000	   8.0000	   0.3804	   0.9674	   0.1739	   0.4005	  -0.2945	   0.4971	   0.0668	  -0.0491	   0.0576	   0.0554	   0.0048	   0.0010	  -0.3201	   0.7998	   1.3191	   4.2618	   9.7345	   0.0829	
  20.0000	  44.5000	   8.0000	   0.4348	   0.9674	   0.1739	   0.3211	  -0.3233	   0.4556	   0.0535	  -0.0539	   0.0500	   0.0552	   0.0042	   0.0008	  -0.3041	   0.8650	   1.3907	   4.4841	   9.9864	   0.0759	
 -20.0000	  47.0000	   8.0000	  -0.4348	   1.0217	   0.1739	   0.2741	   0.1339	   0.3052	   0.0457	   0.0223	   0.0713	   0.1151	   0.0138	   0.0016	  -0.1918	   0.7221	  -1.1530	  98.1490	  29.9138	   0.0509	
 -17.5000	  47.0000	   8.0000	  -0.3804	   1.0217	   0.1739	   0.3541	   0.1351	   0.3790	   0.0590	   0.0225	   0.0719	   0.1133	   0.0135	   0.0014	  -0.1654	   2.4807	  -0.6721	 113.2785	  21.8550	   0.0632	
 -15.0000	  47.0000	   8.0000	  -0.3261	   1.0217	   0.1739	   0.4474	   0.1169	   0.4624	   0.0746	   0.0195	   0.0706	   0.1067	   0.0123	   0.0013	  -0.1733	   1.8418	  -0.4054	  95.3927	  12.0133	   0.0771	
 -12.5000	  47.0000	   8.0000	  -0.2717	   1.0217	   0.1739	   0.5347	   0.0861	   0.5416	   0.0891	   0.0144	   0.0672	   0.0994	   0.0108	   0.0022	  -0.3261	   1.3379	  -0.4749	  23.0801	  10.7169	   0.0903	
 -10.0000	  47.0000	   8.0000	  -0.2174	   1.0217	   0.1739	   0.5939	   0.0457	   0.5957	   0.0990	   0.0076	   0.0661	   0.0926	   0.0097	   0.0024	  -0.3868	   1.0481	   0.1198	   7.0327	   6.6085	   0.0993	
  -7.5000	  47.0000	   8.0000	  -0.1630	   1.0217	   0.1739	   0.6310	   0.0096	   0.6311	   0.1052	   0.0016	   0.0682	   0.0887	   0.0094	   0.0023	  -0.3815	   0.7512	   0.4647	   6.8192	   7.8706	   0.1052	
  -5.0000	  47.0000	   8.0000	  -0.1087	   1.0217	   0.1739	   0.6548	  -0.0209	   0.6551	   0.1091	  -0.0035	   0.0712	   0.0870	   0.0095	   0.0022	  -0.3627	   0.8970	   0.5926	  11.0165	   9.5210	   0.1092	
  -2.5000	  47.0000	   8.0000	  -0.0543	   1.0217	   0.1739	   0.6687	  -0.0497	   0.6706	   0.1115	  -0.0083	   0.0731	   0.0854	   0.0095	   0.0023	  -0.3682	   0.7371	   0.7356	   7.3786	   9.0385	   0.1118	
   0.0000	  47.0000	   8.0000	   0.0000	   1.0217	   0.1739	   0.6725	  -0.0806	   0.6773	   0.1121	  -0.0134	   0.0745	   0.0843	   0.0095	   0.0022	  -0.3551	   0.7672	   0.9811	   6.8532	   9.7489	   0.1129	
   2.5000	  47.0000	   8.0000	   0.0543	   1.0217	   0.1739	   0.6678	  -0.1065	   0.6762	   0.1113	  -0.0177	   0.0752	   0.0822	   0.0093	   0.0022	  -0.3515	   0.8499	   1.0951	   7.4890	   8.9798	   0.1127	
   5.0000	  47.0000	   8.0000	   0.1087	   1.0217	   0.1739	   0.6508	  -0.1257	   0.6628	   0.1085	  -0.0209	   0.0744	   0.0780	   0.0087	   0.0020	  -0.3433	   0.9021	   1.0233	   7.9717	   7.3061	   0.1105	
   7.5000	  47.0000	   8.0000	   0.1630	   1.0217	   0.1739	   0.6222	  -0.1423	   0.6383	   0.1037	  -0.0237	   0.0727	   0.0731	   0.0080	   0.0018	  -0.3304	   0.8908	   1.0333	   7.3546	   7.7904	   0.1064	
  10.0000	  47.0000	   8.0000	   0.2174	   1.0217	   0.1739	   0.5857	  -0.1624	   0.6078	   0.0976	  -0.0271	   0.0704	   0.0683	   0.0072	   0.0015	  -0.3146	   0.9145	   1.0987	   7.0884	   9.1357	   0.1013	
  12.5000	  47.0000	   8.0000	   0.2717	   1.0217	   0.1739	   0.5395	  -0.1913	   0.5724	   0.0899	  -0.0319	   0.0669	   0.0632	   0.0064	   0.0014	  -0.3263	   0.7394	   0.9975	   4.9184	   7.9340	   0.0954	
  15.0000	  47.0000	   8.0000	   0.3261	   1.0217	   0.1739	   0.4805	  -0.2294	   0.5324	   0.0801	  -0.0382	   0.0628	   0.0597	   0.0056	   0.0013	  -0.3431	   0.7019	   1.0410	   4.1234	   7.7699	   0.0887	
  17.5000	  47.0000	   8.0000	   0.3804	   1.0217	   0.1739	   0.4041	  -0.2729	   0.4876	   0.0673	  -0.0455	   0.0574	   0.0589	   0.0051	   0.0012	  -0.3502	   0.7843	   1.2240	   4.1627	   8.8806	   0.0813	
  20.0000	  47.0000	   8.0000	   0.4348	   1.0217	   0.1739	   0.3233	  -0.2991	   0.4403	   0.0539	  -0.0498	   0.0499	   0.0590	   0.0045	   0.0010	  -0.3387	   0.8794	   1.2793	   4.8137	   9.0169	   0.0734	
 -20.0000	  49.5000	   8.0000	  -0.4348	   1.0761	   0.1739	   0.2772	   0.1326	   0.3073	   0.0462	   0.0221	   0.0736	   0.1201	   0.0149	   0.0017	  -0.1908	   0.4149	   1.0767	  94.5081	  42.9366	   0.0512	
 -17.5000	  49.5000	   8.0000	  -0.3804	   1.0761	   0.1739	   0.3555	   0.1331	   0.3796	   0.0593	   0.0222	   0.0773	   0.1200	   0.0153	   0.0017	  -0.1765	   2.0654	   0.7863	  97.9606	  40.6492	   0.0633	
 -15.0000	  49.5000	   8.0000	  -0.3261	   1.0761	   0.1739	   0.4503	   0.1181	   0.4655	   0.0750	   0.0197	   0.0724	   0.1111	   0.0132	   0.0016	  -0.2044	   2.5234	   0.5535	  72.1840	  26.8136	   0.0776	
 -12.5000	  49.5000	   8.0000	  -0.2717	   1.0761	   0.1739	   0.5267	   0.0881	   0.5341	   0.0878	   0.0147	   0.0640	   0.1009	   0.0107	   0.0024	  -0.3636	   1.4484	  -0.3311	  19.4115	   7.8330	   0.0890	
 -10.0000	  49.5000	   8.0000	  -0.2174	   1.0761	   0.1739	   0.5833	   0.0516	   0.5856	   0.0972	   0.0086	   0.0647	   0.0953	   0.0100	   0.0025	  -0.4051	   0.8144	   0.1089	   7.4652	   6.5952	   0.0976	
  -7.5000	  49.5000	   8.0000	  -0.1630	   1.0761	   0.1739	   0.6251	   0.0156	   0.6253	   0.1042	   0.0026	   0.0679	   0.0919	   0.0098	   0.0025	  -0.3989	   0.8137	   0.5281	   6.8321	   8.0037	   0.1042	
  -5.0000	  49.5000	   8.0000	  -0.1087	   1.0761	   0.1739	   0.6552	  -0.0142	   0.6554	   0.1092	  -0.0024	   0.0701	   0.0902	   0.0098	   0.0025	  -0.3990	   0.7162	   0.7161	   6.6400	   9.7024	   0.1092	
  -2.5000	  49.5000	   8.0000	  -0.0543	   1.0761	   0.1739	   0.6747	  -0.0410	   0.6759	   0.1124	  -0.0068	   0.0723	   0.0887	   0.0098	   0.0025	  -0.3977	   0.8972	   0.7945	   9.2361	   8.4871	   0.1127	
   0.0000	  49.5000	   8.0000	   0.0000	   1.0761	   0.1739	   0.6795	  -0.0680	   0.6829	   0.1132	  -0.0113	   0.0735	   0.0871	   0.0097	   0.0025	  -0.3920	   0.8773	   0.9914	   8.0648	   9.5614	   0.1138	
   2.5000	  49.5000	   8.0000	   0.0543	   1.0761	   0.1739	   0.6714	  -0.0934	   0.6778	   0.1119	  -0.0156	   0.0739	   0.0845	   0.0095	   0.0024	  -0.3816	   0.9110	   1.0775	   8.1016	   9.0400	   0.1130	
   5.0000	  49.5000	   8.0000	   0.1087	   1.0761	   0.1739	   0.6527	  -0.1102	   0.6619	   0.1088	  -0.0184	   0.0735	   0.0800	   0.0089	   0.0022	  -0.3697	   0.9677	   1.0064	   8.7103	   6.9158	   0.1103	
   7.5000	  49.5000	   8.0000	   0.1630	   1.0761	   0.1739	   0.6244	  -0.1249	   0.6368	   0.1041	  -0.0208	   0.0723	   0.0754	   0.0082	   0.0020	  -0.3589	   0.9725	   1.0279	   8.3975	   7.3722	   0.1061	
  10.0000	  49.5000	   8.0000	   0.2174	   1.0761	   0.1739	   0.5870	  -0.1430	   0.6042	   0.0978	  -0.0238	   0.0704	   0.0711	   0.0075	   0.0018	  -0.3532	   0.9914	   1.0458	   8.0126	   8.5747	   0.1007	
  12.5000	  49.5000	   8.0000	   0.2717	   1.0761	   0.1739	   0.5398	  -0.1700	   0.5660	   0.0900	  -0.0283	   0.0670	   0.0665	   0.0067	   0.0016	  -0.3682	   0.7942	   0.8977	   5.1952	   7.3772	   0.0943	
  15.0000	  49.5000	   8.0000	   0.3261	   1.0761	   0.1739	   0.4818	  -0.2093	   0.5253	   0.0803	  -0.0349	   0.0628	   0.0635	   0.0060	   0.0015	  -0.3788	   0.7230	   0.9723	   4.2037	   7.6590	   0.0875	
  17.5000	  49.5000	   8.0000	   0.3804	   1.0761	   0.1739	   0.4076	  -0.2539	   0.4802	   0.0679	  -0.0423	   0.0574	   0.0629	   0.0054	   0.0014	  -0.3852	   0.7263	   1.2179	   4.0914	   9.6058	   0.0800	
  20.0000	  49.5000	   8.0000	   0.4348	   1.0761	   0.1739	   0.3240	  -0.2773	   0.4264	   0.0540	  -0.0462	   0.0496	   0.0633	   0.0049	   0.0012	  -0.3776	   0.6947	   1.3818	   3.6815	  11.0443	   0.0711	
 -20.0000	  52.0000	   8.0000	  -0.4348	   1.1304	   0.1739	   0.2891	   0.1444	   0.3232	   0.0482	   0.0241	   0.0811	   0.1226	   0.0162	   0.0028	  -0.2867	   6.3545	  -1.0544	 119.3162	  36.1568	   0.0539	
 -17.5000	  52.0000	   8.0000	  -0.3804	   1.1304	   0.1739	   0.3616	   0.1414	   0.3883	   0.0603	   0.0236	   0.0784	   0.1207	   0.0155	   0.0024	  -0.2562	   5.1898	  -0.0865	  95.3516	  33.8476	   0.0647	
 -15.0000	  52.0000	   8.0000	  -0.3261	   1.1304	   0.1739	   0.4475	   0.1212	   0.4636	   0.0746	   0.0202	   0.0719	   0.1138	   0.0136	   0.0025	  -0.3085	   4.1634	   0.2067	  73.6325	  26.4655	   0.0773	
 -12.5000	  52.0000	   8.0000	  -0.2717	   1.1304	   0.1739	   0.5198	   0.0930	   0.5280	   0.0866	   0.0155	   0.0667	   0.1062	   0.0118	   0.0029	  -0.4069	   3.4486	  -0.7823	  72.9898	  21.0987	   0.0880	
