Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/H"	"y/H"	"z/H"	"U [m/s]"	"V [m/s]"	"Length [m/s]"	"U/U<sub>ref</sub>"	"V/U<sub>ref</sub>"	"Std_U/U<sub>ref</sub>"	"Std_V/U<sub>ref</sub>"	"TKE/U<sub>ref</sub><sup>2</sup>"	"u'v'/U<sub>ref</sub><sup>2</sup> "	"Corr-coeff"	"Skew_U"	"Skew_W"	"Kurt_U"	"Kurt_W"	"Length/U<sub>ref</sub>"	
Zone T = "z=8mm_ImgMean_16x32x64_MovingAvgf3x3" I=17 J=65 F=POINT
 -12.5000	 -81.0000	   8.0000	  -0.2717	  -1.7609	   0.1739	   0.3166	  -0.8638	   0.9200	   0.0528	  -0.1440	   0.0356	   0.0950	   0.0077	  -0.0005	   0.1614	   0.6810	   0.6824	   5.0049	   6.6870	   0.1533	
 -10.0000	 -81.0000	   8.0000	  -0.2174	  -1.7609	   0.1739	   0.4064	  -0.8497	   0.9418	   0.0677	  -0.1416	   0.0413	   0.0956	   0.0081	  -0.0006	   0.1587	   0.7732	   0.7025	   5.7185	   7.2251	   0.1570	
  -7.5000	 -81.0000	   8.0000	  -0.1630	  -1.7609	   0.1739	   0.4857	  -0.8336	   0.9648	   0.0809	  -0.1389	   0.0462	   0.0944	   0.0083	  -0.0007	   0.1675	   1.0347	   0.6928	   8.2020	   7.2604	   0.1608	
  -5.0000	 -81.0000	   8.0000	  -0.1087	  -1.7609	   0.1739	   0.5482	  -0.8144	   0.9817	   0.0914	  -0.1357	   0.0500	   0.0925	   0.0083	  -0.0009	   0.1855	   1.4327	   0.7435	  12.2030	   7.6725	   0.1636	
  -2.5000	 -81.0000	   8.0000	  -0.0543	  -1.7609	   0.1739	   0.5941	  -0.7946	   0.9922	   0.0990	  -0.1324	   0.0524	   0.0897	   0.0081	  -0.0010	   0.2071	   1.5665	   0.7476	  13.4179	   7.9541	   0.1654	
   0.0000	 -81.0000	   8.0000	   0.0000	  -1.7609	   0.1739	   0.6252	  -0.7756	   0.9962	   0.1042	  -0.1293	   0.0532	   0.0870	   0.0078	  -0.0011	   0.2410	   1.4156	   0.7137	  12.2829	   7.9578	   0.1660	
   2.5000	 -81.0000	   8.0000	   0.0543	  -1.7609	   0.1739	   0.6434	  -0.7568	   0.9934	   0.1072	  -0.1261	   0.0538	   0.0843	   0.0075	  -0.0013	   0.2795	   1.3921	   0.7374	  12.2459	   8.3116	   0.1656	
   5.0000	 -81.0000	   8.0000	   0.1087	  -1.7609	   0.1739	   0.6447	  -0.7328	   0.9760	   0.1075	  -0.1221	   0.0539	   0.0816	   0.0072	  -0.0014	   0.3172	   1.3358	   0.8056	  11.8403	   8.8118	   0.1627	
   7.5000	 -81.0000	   8.0000	   0.1630	  -1.7609	   0.1739	   0.6241	  -0.6927	   0.9324	   0.1040	  -0.1154	   0.0533	   0.0782	   0.0067	  -0.0015	   0.3651	   1.1255	   0.8504	   9.5688	   8.8064	   0.1554	
  10.0000	 -81.0000	   8.0000	   0.2174	  -1.7609	   0.1739	   0.5816	  -0.6280	   0.8559	   0.0969	  -0.1047	   0.0523	   0.0742	   0.0062	  -0.0016	   0.4235	   1.0741	   0.8815	   9.2440	   8.2908	   0.1427	
  12.5000	 -81.0000	   8.0000	   0.2717	  -1.7609	   0.1739	   0.5198	  -0.5446	   0.7528	   0.0866	  -0.0908	   0.0504	   0.0697	   0.0055	  -0.0017	   0.4735	   1.0179	   0.9818	   8.5628	   8.0150	   0.1255	
  15.0000	 -81.0000	   8.0000	   0.3261	  -1.7609	   0.1739	   0.4566	  -0.4673	   0.6534	   0.0761	  -0.0779	   0.0478	   0.0645	   0.0048	  -0.0015	   0.4921	   0.8906	   0.8970	   7.2885	   6.9428	   0.1089	
  17.5000	 -81.0000	   8.0000	   0.3804	  -1.7609	   0.1739	   0.3985	  -0.4040	   0.5675	   0.0664	  -0.0673	   0.0452	   0.0605	   0.0043	  -0.0013	   0.4862	   0.7452	   0.8434	   6.2571	   6.4346	   0.0946	
  20.0000	 -81.0000	   8.0000	   0.4348	  -1.7609	   0.1739	   0.3361	  -0.3482	   0.4837	   0.0560	  -0.0580	   0.0424	   0.0588	   0.0039	  -0.0012	   0.4858	   0.8010	   0.9740	   6.0342	   6.7052	   0.0806	
 -20.0000	 -78.5000	   8.0000	  -0.4348	  -1.7065	   0.1739	   0.1060	  -0.8603	   0.8667	   0.0177	  -0.1434	   0.0257	   0.0918	   0.0068	  -0.0004	   0.1493	   0.5930	   0.9191	   5.6866	   7.4310	   0.1445	
 -17.5000	 -78.5000	   8.0000	  -0.3804	  -1.7065	   0.1739	   0.1470	  -0.8726	   0.8848	   0.0245	  -0.1454	   0.0273	   0.0920	   0.0069	  -0.0004	   0.1657	   0.6753	   0.9359	   5.5589	   7.4639	   0.1475	
 -15.0000	 -78.5000	   8.0000	  -0.3261	  -1.7065	   0.1739	   0.2240	  -0.8733	   0.9016	   0.0373	  -0.1455	   0.0306	   0.0922	   0.0071	  -0.0006	   0.2062	   0.7759	   0.8519	   5.7768	   7.2187	   0.1503	
 -12.5000	 -78.5000	   8.0000	  -0.2717	  -1.7065	   0.1739	   0.3188	  -0.8630	   0.9200	   0.0531	  -0.1438	   0.0358	   0.0931	   0.0075	  -0.0007	   0.2046	   0.8028	   0.7077	   5.6678	   6.6957	   0.1533	
 -10.0000	 -78.5000	   8.0000	  -0.2174	  -1.7065	   0.1739	   0.4043	  -0.8411	   0.9332	   0.0674	  -0.1402	   0.0412	   0.0932	   0.0078	  -0.0008	   0.2132	   0.8565	   0.7084	   6.1236	   6.9385	   0.1555	
  -7.5000	 -78.5000	   8.0000	  -0.1630	  -1.7065	   0.1739	   0.4881	  -0.8304	   0.9633	   0.0814	  -0.1384	   0.0460	   0.0917	   0.0079	  -0.0008	   0.1986	   0.9317	   0.7040	   7.1844	   7.1358	   0.1605	
  -5.0000	 -78.5000	   8.0000	  -0.1087	  -1.7065	   0.1739	   0.5586	  -0.8205	   0.9926	   0.0931	  -0.1368	   0.0504	   0.0895	   0.0079	  -0.0008	   0.1859	   1.3045	   0.6519	  11.1842	   7.1452	   0.1654	
  -2.5000	 -78.5000	   8.0000	  -0.0543	  -1.7065	   0.1739	   0.6021	  -0.7951	   0.9973	   0.1003	  -0.1325	   0.0532	   0.0870	   0.0078	  -0.0010	   0.2124	   1.5487	   0.6649	  13.6244	   7.6309	   0.1662	
   0.0000	 -78.5000	   8.0000	   0.0000	  -1.7065	   0.1739	   0.6360	  -0.7723	   1.0005	   0.1060	  -0.1287	   0.0537	   0.0845	   0.0075	  -0.0011	   0.2462	   1.4032	   0.6406	  12.3973	   7.8957	   0.1668	
   2.5000	 -78.5000	   8.0000	   0.0543	  -1.7065	   0.1739	   0.6555	  -0.7497	   0.9958	   0.1092	  -0.1249	   0.0543	   0.0822	   0.0073	  -0.0012	   0.2789	   1.3478	   0.6979	  11.7119	   8.5251	   0.1660	
   5.0000	 -78.5000	   8.0000	   0.1087	  -1.7065	   0.1739	   0.6537	  -0.7179	   0.9709	   0.1090	  -0.1196	   0.0541	   0.0795	   0.0069	  -0.0014	   0.3145	   1.1813	   0.7385	  10.3476	   8.5667	   0.1618	
   7.5000	 -78.5000	   8.0000	   0.1630	  -1.7065	   0.1739	   0.6287	  -0.6701	   0.9189	   0.1048	  -0.1117	   0.0534	   0.0760	   0.0065	  -0.0015	   0.3624	   0.9940	   0.8002	   8.5158	   8.5097	   0.1531	
  10.0000	 -78.5000	   8.0000	   0.2174	  -1.7065	   0.1739	   0.5769	  -0.5922	   0.8267	   0.0961	  -0.0987	   0.0526	   0.0715	   0.0059	  -0.0016	   0.4348	   1.0111	   0.8695	   8.5176	   7.7985	   0.1378	
  12.5000	 -78.5000	   8.0000	   0.2717	  -1.7065	   0.1739	   0.5058	  -0.4973	   0.7093	   0.0843	  -0.0829	   0.0509	   0.0665	   0.0053	  -0.0017	   0.5124	   1.1040	   1.0209	   8.4878	   7.6308	   0.1182	
  15.0000	 -78.5000	   8.0000	   0.3261	  -1.7065	   0.1739	   0.4447	  -0.4242	   0.6146	   0.0741	  -0.0707	   0.0486	   0.0614	   0.0046	  -0.0016	   0.5250	   1.0684	   0.9685	   7.8386	   6.7788	   0.1024	
  17.5000	 -78.5000	   8.0000	   0.3804	  -1.7065	   0.1739	   0.3921	  -0.3653	   0.5360	   0.0654	  -0.0609	   0.0459	   0.0578	   0.0041	  -0.0013	   0.4959	   0.8532	   0.8852	   6.4094	   6.4629	   0.0893	
  20.0000	 -78.5000	   8.0000	   0.4348	  -1.7065	   0.1739	   0.3347	  -0.3086	   0.4550	   0.0558	  -0.0514	   0.0431	   0.0566	   0.0038	  -0.0012	   0.4850	   0.8944	   0.9564	   6.2541	   6.6323	   0.0758	
 -20.0000	 -76.0000	   8.0000	  -0.4348	  -1.6522	   0.1739	   0.1119	  -0.8677	   0.8748	   0.0186	  -0.1446	   0.0260	   0.0909	   0.0067	  -0.0004	   0.1699	   0.7715	   0.9397	   6.7674	   7.6066	   0.1458	
 -17.5000	 -76.0000	   8.0000	  -0.3804	  -1.6522	   0.1739	   0.1545	  -0.8827	   0.8961	   0.0257	  -0.1471	   0.0279	   0.0911	   0.0068	  -0.0005	   0.1900	   0.9185	   0.9103	   7.7003	   7.4215	   0.1493	
 -15.0000	 -76.0000	   8.0000	  -0.3261	  -1.6522	   0.1739	   0.2291	  -0.8770	   0.9064	   0.0382	  -0.1462	   0.0309	   0.0916	   0.0070	  -0.0006	   0.2289	   0.8594	   0.8337	   5.9886	   7.1257	   0.1511	
 -12.5000	 -76.0000	   8.0000	  -0.2717	  -1.6522	   0.1739	   0.3147	  -0.8493	   0.9057	   0.0525	  -0.1415	   0.0361	   0.0916	   0.0073	  -0.0008	   0.2458	   0.9058	   0.7472	   5.9808	   6.7718	   0.1510	
 -10.0000	 -76.0000	   8.0000	  -0.2174	  -1.6522	   0.1739	   0.4032	  -0.8197	   0.9135	   0.0672	  -0.1366	   0.0408	   0.0904	   0.0074	  -0.0010	   0.2804	   0.9762	   0.7381	   6.5206	   6.5388	   0.1523	
  -7.5000	 -76.0000	   8.0000	  -0.1630	  -1.6522	   0.1739	   0.4902	  -0.8167	   0.9525	   0.0817	  -0.1361	   0.0459	   0.0886	   0.0075	  -0.0009	   0.2338	   1.0445	   0.6841	   8.3868	   6.5603	   0.1587	
  -5.0000	 -76.0000	   8.0000	  -0.1087	  -1.6522	   0.1739	   0.5618	  -0.8153	   0.9901	   0.0936	  -0.1359	   0.0506	   0.0869	   0.0076	  -0.0009	   0.1939	   1.1236	   0.6049	   9.7999	   6.8375	   0.1650	
  -2.5000	 -76.0000	   8.0000	  -0.0543	  -1.6522	   0.1739	   0.6106	  -0.7938	   1.0015	   0.1018	  -0.1323	   0.0531	   0.0848	   0.0075	  -0.0010	   0.2159	   1.2890	   0.5836	  11.4882	   7.1412	   0.1669	
   0.0000	 -76.0000	   8.0000	   0.0000	  -1.6522	   0.1739	   0.6447	  -0.7665	   1.0016	   0.1074	  -0.1278	   0.0543	   0.0826	   0.0073	  -0.0011	   0.2543	   1.3049	   0.5895	  11.5109	   7.4711	   0.1669	
   2.5000	 -76.0000	   8.0000	   0.0543	  -1.6522	   0.1739	   0.6617	  -0.7392	   0.9921	   0.1103	  -0.1232	   0.0550	   0.0802	   0.0071	  -0.0013	   0.2835	   1.2735	   0.6513	  10.8728	   8.1696	   0.1654	
   5.0000	 -76.0000	   8.0000	   0.1087	  -1.6522	   0.1739	   0.6574	  -0.7035	   0.9629	   0.1096	  -0.1173	   0.0547	   0.0771	   0.0067	  -0.0013	   0.3122	   1.0148	   0.5916	   8.5882	   7.3602	   0.1605	
   7.5000	 -76.0000	   8.0000	   0.1630	  -1.6522	   0.1739	   0.6245	  -0.6442	   0.8972	   0.1041	  -0.1074	   0.0542	   0.0735	   0.0062	  -0.0015	   0.3677	   0.8836	   0.6558	   7.2971	   7.1050	   0.1495	
  10.0000	 -76.0000	   8.0000	   0.2174	  -1.6522	   0.1739	   0.5724	  -0.5626	   0.8026	   0.0954	  -0.0938	   0.0535	   0.0689	   0.0057	  -0.0016	   0.4334	   0.8798	   0.7687	   7.1932	   7.0096	   0.1338	
  12.5000	 -76.0000	   8.0000	   0.2717	  -1.6522	   0.1739	   0.5123	  -0.4749	   0.6985	   0.0854	  -0.0792	   0.0522	   0.0636	   0.0051	  -0.0016	   0.4851	   1.0037	   0.8515	   7.8226	   6.5942	   0.1164	
  15.0000	 -76.0000	   8.0000	   0.3261	  -1.6522	   0.1739	   0.4515	  -0.3979	   0.6018	   0.0753	  -0.0663	   0.0497	   0.0585	   0.0044	  -0.0015	   0.5050	   1.0173	   0.8551	   7.4620	   6.1132	   0.1003	
  17.5000	 -76.0000	   8.0000	   0.3804	  -1.6522	   0.1739	   0.3881	  -0.3256	   0.5067	   0.0647	  -0.0543	   0.0464	   0.0547	   0.0039	  -0.0012	   0.4897	   0.8289	   0.8226	   5.9956	   6.1327	   0.0845	
  20.0000	 -76.0000	   8.0000	   0.4348	  -1.6522	   0.1739	   0.3279	  -0.2624	   0.4196	   0.0547	  -0.0437	   0.0436	   0.0528	   0.0035	  -0.0011	   0.4835	   0.8723	   0.8751	   5.6103	   6.0226	   0.0699	
 -20.0000	 -73.5000	   8.0000	  -0.4348	  -1.5978	   0.1739	   0.1167	  -0.8700	   0.8776	   0.0195	  -0.1450	   0.0270	   0.0906	   0.0067	  -0.0004	   0.1698	   1.1049	   0.8964	  11.5363	   7.3654	   0.1463	
 -17.5000	 -73.5000	   8.0000	  -0.3804	  -1.5978	   0.1739	   0.1608	  -0.8883	   0.9027	   0.0268	  -0.1480	   0.0285	   0.0908	   0.0068	  -0.0005	   0.1888	   0.9958	   0.8934	   8.3068	   7.6063	   0.1504	
 -15.0000	 -73.5000	   8.0000	  -0.3261	  -1.5978	   0.1739	   0.2401	  -0.8907	   0.9225	   0.0400	  -0.1484	   0.0319	   0.0908	   0.0069	  -0.0006	   0.2109	   0.8683	   0.7732	   6.0506	   7.1246	   0.1537	
 -12.5000	 -73.5000	   8.0000	  -0.2717	  -1.5978	   0.1739	   0.3230	  -0.8532	   0.9124	   0.0538	  -0.1422	   0.0372	   0.0909	   0.0072	  -0.0008	   0.2369	   0.8550	   0.6901	   6.0967	   6.5956	   0.1521	
 -10.0000	 -73.5000	   8.0000	  -0.2174	  -1.5978	   0.1739	   0.4171	  -0.8219	   0.9217	   0.0695	  -0.1370	   0.0421	   0.0890	   0.0073	  -0.0011	   0.2803	   1.0096	   0.7281	   7.5691	   6.6345	   0.1536	
  -7.5000	 -73.5000	   8.0000	  -0.1630	  -1.5978	   0.1739	   0.5044	  -0.8201	   0.9627	   0.0841	  -0.1367	   0.0474	   0.0871	   0.0074	  -0.0010	   0.2334	   1.0989	   0.5879	   9.7422	   6.1101	   0.1605	
  -5.0000	 -73.5000	   8.0000	  -0.1087	  -1.5978	   0.1739	   0.5664	  -0.8111	   0.9893	   0.0944	  -0.1352	   0.0515	   0.0853	   0.0075	  -0.0009	   0.1965	   1.0765	   0.5444	   9.5237	   6.6317	   0.1649	
  -2.5000	 -73.5000	   8.0000	  -0.0543	  -1.5978	   0.1739	   0.6165	  -0.7888	   1.0011	   0.1027	  -0.1315	   0.0539	   0.0834	   0.0074	  -0.0010	   0.2160	   1.0728	   0.5519	   9.5758	   6.9243	   0.1669	
   0.0000	 -73.5000	   8.0000	   0.0000	  -1.5978	   0.1739	   0.6505	  -0.7598	   1.0003	   0.1084	  -0.1266	   0.0553	   0.0808	   0.0072	  -0.0011	   0.2501	   1.0892	   0.5514	   9.4491	   6.8117	   0.1667	
   2.5000	 -73.5000	   8.0000	   0.0543	  -1.5978	   0.1739	   0.6630	  -0.7261	   0.9833	   0.1105	  -0.1210	   0.0562	   0.0779	   0.0069	  -0.0013	   0.2858	   1.1027	   0.5349	   9.2369	   6.6977	   0.1639	
   5.0000	 -73.5000	   8.0000	   0.1087	  -1.5978	   0.1739	   0.6558	  -0.6845	   0.9480	   0.1093	  -0.1141	   0.0560	   0.0746	   0.0065	  -0.0013	   0.3106	   0.9605	   0.4653	   8.0024	   6.0848	   0.1580	
   7.5000	 -73.5000	   8.0000	   0.1630	  -1.5978	   0.1739	   0.6241	  -0.6222	   0.8813	   0.1040	  -0.1037	   0.0559	   0.0709	   0.0061	  -0.0014	   0.3553	   0.8813	   0.5022	   7.2956	   5.9102	   0.1469	
  10.0000	 -73.5000	   8.0000	   0.2174	  -1.5978	   0.1739	   0.5760	  -0.5413	   0.7905	   0.0960	  -0.0902	   0.0559	   0.0667	   0.0057	  -0.0015	   0.4057	   0.9080	   0.6235	   7.5106	   6.1028	   0.1317	
  12.5000	 -73.5000	   8.0000	   0.2717	  -1.5978	   0.1739	   0.5160	  -0.4484	   0.6836	   0.0860	  -0.0747	   0.0544	   0.0616	   0.0051	  -0.0015	   0.4562	   0.9661	   0.7720	   7.4339	   6.1190	   0.1139	
  15.0000	 -73.5000	   8.0000	   0.3261	  -1.5978	   0.1739	   0.4500	  -0.3613	   0.5770	   0.0750	  -0.0602	   0.0512	   0.0560	   0.0043	  -0.0014	   0.4876	   0.9337	   0.8385	   6.8283	   5.9394	   0.0962	
  17.5000	 -73.5000	   8.0000	   0.3804	  -1.5978	   0.1739	   0.3714	  -0.2717	   0.4603	   0.0619	  -0.0453	   0.0468	   0.0507	   0.0036	  -0.0012	   0.4966	   0.8883	   0.9178	   5.8041	   6.2070	   0.0767	
  20.0000	 -73.5000	   8.0000	   0.4348	  -1.5978	   0.1739	   0.3134	  -0.2095	   0.3766	   0.0522	  -0.0349	   0.0437	   0.0487	   0.0032	  -0.0010	   0.4736	   0.8725	   0.8984	   5.1242	   6.1225	   0.0628	
 -20.0000	 -71.0000	   8.0000	  -0.4348	  -1.5435	   0.1739	   0.1267	  -0.8844	   0.8933	   0.0211	  -0.1474	   0.0281	   0.0906	   0.0067	  -0.0004	   0.1608	   1.3420	   0.8479	  15.4733	   7.2909	   0.1489	
 -17.5000	 -71.0000	   8.0000	  -0.3804	  -1.5435	   0.1739	   0.1719	  -0.9022	   0.9184	   0.0287	  -0.1504	   0.0298	   0.0910	   0.0069	  -0.0005	   0.1830	   1.1774	   0.8633	  11.6817	   7.7655	   0.1531	
 -15.0000	 -71.0000	   8.0000	  -0.3261	  -1.5435	   0.1739	   0.2533	  -0.9059	   0.9406	   0.0422	  -0.1510	   0.0336	   0.0911	   0.0071	  -0.0006	   0.2064	   0.9397	   0.7804	   7.6776	   7.6745	   0.1568	
 -12.5000	 -71.0000	   8.0000	  -0.2717	  -1.5435	   0.1739	   0.3434	  -0.8804	   0.9450	   0.0572	  -0.1467	   0.0393	   0.0905	   0.0073	  -0.0007	   0.2031	   0.9218	   0.6262	   7.6447	   6.4150	   0.1575	
 -10.0000	 -71.0000	   8.0000	  -0.2174	  -1.5435	   0.1739	   0.4356	  -0.8549	   0.9594	   0.0726	  -0.1425	   0.0446	   0.0889	   0.0074	  -0.0008	   0.1939	   0.8032	   0.6427	   7.3911	   6.7352	   0.1599	
  -7.5000	 -71.0000	   8.0000	  -0.1630	  -1.5435	   0.1739	   0.5137	  -0.8371	   0.9822	   0.0856	  -0.1395	   0.0495	   0.0865	   0.0075	  -0.0008	   0.1869	   0.8735	   0.5417	   7.9962	   6.3723	   0.1637	
  -5.0000	 -71.0000	   8.0000	  -0.1087	  -1.5435	   0.1739	   0.5752	  -0.8136	   0.9965	   0.0959	  -0.1356	   0.0530	   0.0843	   0.0074	  -0.0008	   0.1866	   0.9680	   0.5173	   8.6657	   6.6744	   0.1661	
  -2.5000	 -71.0000	   8.0000	  -0.0543	  -1.5435	   0.1739	   0.6223	  -0.7815	   0.9990	   0.1037	  -0.1303	   0.0554	   0.0823	   0.0074	  -0.0010	   0.2137	   0.9586	   0.5509	   8.0962	   6.9296	   0.1665	
   0.0000	 -71.0000	   8.0000	   0.0000	  -1.5435	   0.1739	   0.6513	  -0.7448	   0.9895	   0.1086	  -0.1241	   0.0569	   0.0797	   0.0072	  -0.0011	   0.2457	   0.9998	   0.5599	   8.1869	   6.5516	   0.1649	
   2.5000	 -71.0000	   8.0000	   0.0543	  -1.5435	   0.1739	   0.6631	  -0.7056	   0.9683	   0.1105	  -0.1176	   0.0580	   0.0764	   0.0069	  -0.0012	   0.2782	   1.1634	   0.5293	   9.7518	   6.3443	   0.1614	
   5.0000	 -71.0000	   8.0000	   0.1087	  -1.5435	   0.1739	   0.6553	  -0.6592	   0.9295	   0.1092	  -0.1099	   0.0580	   0.0730	   0.0065	  -0.0013	   0.3068	   1.0348	   0.4722	   8.6983	   5.8651	   0.1549	
   7.5000	 -71.0000	   8.0000	   0.1630	  -1.5435	   0.1739	   0.6264	  -0.5969	   0.8653	   0.1044	  -0.0995	   0.0582	   0.0689	   0.0061	  -0.0014	   0.3388	   0.8980	   0.4348	   7.6417	   5.2307	   0.1442	
  10.0000	 -71.0000	   8.0000	   0.2174	  -1.5435	   0.1739	   0.5759	  -0.5154	   0.7729	   0.0960	  -0.0859	   0.0585	   0.0647	   0.0057	  -0.0015	   0.3935	   0.9507	   0.5768	   7.9031	   5.4479	   0.1288	
  12.5000	 -71.0000	   8.0000	   0.2717	  -1.5435	   0.1739	   0.5143	  -0.4180	   0.6628	   0.0857	  -0.0697	   0.0568	   0.0597	   0.0051	  -0.0015	   0.4469	   0.9782	   0.8164	   7.7051	   6.5788	   0.1105	
  15.0000	 -71.0000	   8.0000	   0.3261	  -1.5435	   0.1739	   0.4406	  -0.3159	   0.5421	   0.0734	  -0.0527	   0.0524	   0.0534	   0.0042	  -0.0013	   0.4783	   0.9796	   0.9344	   7.2088	   6.6174	   0.0904	
  17.5000	 -71.0000	   8.0000	   0.3804	  -1.5435	   0.1739	   0.3603	  -0.2208	   0.4228	   0.0601	  -0.0368	   0.0476	   0.0481	   0.0034	  -0.0011	   0.4873	   0.9418	   0.9937	   6.1365	   6.6400	   0.0705	
  20.0000	 -71.0000	   8.0000	   0.4348	  -1.5435	   0.1739	   0.3058	  -0.1688	   0.3488	   0.0510	  -0.0281	   0.0440	   0.0461	   0.0030	  -0.0009	   0.4537	   0.8242	   0.9371	   4.8871	   6.7130	   0.0581	
 -20.0000	 -68.5000	   8.0000	  -0.4348	  -1.4891	   0.1739	   0.1406	  -0.9022	   0.9130	   0.0234	  -0.1504	   0.0289	   0.0907	   0.0068	  -0.0004	   0.1599	   0.8481	   0.8565	   6.7028	   7.4964	   0.1522	
 -17.5000	 -68.5000	   8.0000	  -0.3804	  -1.4891	   0.1739	   0.1893	  -0.9272	   0.9464	   0.0315	  -0.1545	   0.0314	   0.0908	   0.0069	  -0.0005	   0.1808	   0.7731	   0.8283	   6.1360	   7.7183	   0.1577	
 -15.0000	 -68.5000	   8.0000	  -0.3261	  -1.4891	   0.1739	   0.2633	  -0.9214	   0.9583	   0.0439	  -0.1536	   0.0355	   0.0912	   0.0072	  -0.0006	   0.1968	   0.8166	   0.7954	   7.0219	   7.7523	   0.1597	
 -12.5000	 -68.5000	   8.0000	  -0.2717	  -1.4891	   0.1739	   0.3461	  -0.8838	   0.9492	   0.0577	  -0.1473	   0.0412	   0.0906	   0.0074	  -0.0007	   0.1877	   1.1191	   0.7016	  11.3025	   6.8829	   0.1582	
 -10.0000	 -68.5000	   8.0000	  -0.2174	  -1.4891	   0.1739	   0.4400	  -0.8595	   0.9655	   0.0733	  -0.1433	   0.0467	   0.0885	   0.0075	  -0.0007	   0.1630	   0.8296	   0.6817	   7.8306	   6.9259	   0.1609	
  -7.5000	 -68.5000	   8.0000	  -0.1630	  -1.4891	   0.1739	   0.5181	  -0.8425	   0.9891	   0.0864	  -0.1404	   0.0514	   0.0861	   0.0075	  -0.0007	   0.1616	   0.8548	   0.5671	   8.6827	   6.6053	   0.1648	
  -5.0000	 -68.5000	   8.0000	  -0.1087	  -1.4891	   0.1739	   0.5777	  -0.8076	   0.9929	   0.0963	  -0.1346	   0.0545	   0.0835	   0.0075	  -0.0008	   0.1795	   0.8725	   0.5049	   7.4219	   6.4121	   0.1655	
  -2.5000	 -68.5000	   8.0000	  -0.0543	  -1.4891	   0.1739	   0.6222	  -0.7658	   0.9867	   0.1037	  -0.1276	   0.0570	   0.0813	   0.0074	  -0.0010	   0.2142	   0.9768	   0.5826	   7.9061	   6.8058	   0.1645	
   0.0000	 -68.5000	   8.0000	   0.0000	  -1.4891	   0.1739	   0.6496	  -0.7260	   0.9742	   0.1083	  -0.1210	   0.0587	   0.0789	   0.0073	  -0.0011	   0.2409	   1.0400	   0.5999	   8.5147	   6.6911	   0.1624	
   2.5000	 -68.5000	   8.0000	   0.0543	  -1.4891	   0.1739	   0.6617	  -0.6838	   0.9515	   0.1103	  -0.1140	   0.0601	   0.0758	   0.0070	  -0.0012	   0.2698	   1.2605	   0.5274	  10.6898	   6.2215	   0.1586	
   5.0000	 -68.5000	   8.0000	   0.1087	  -1.4891	   0.1739	   0.6554	  -0.6309	   0.9097	   0.1092	  -0.1052	   0.0611	   0.0725	   0.0067	  -0.0013	   0.3018	   1.3106	   0.5187	  11.7215	   6.0009	   0.1516	
   7.5000	 -68.5000	   8.0000	   0.1630	  -1.4891	   0.1739	   0.6274	  -0.5644	   0.8439	   0.1046	  -0.0941	   0.0609	   0.0682	   0.0063	  -0.0014	   0.3361	   1.0554	   0.4815	   9.4959	   5.1608	   0.1407	
  10.0000	 -68.5000	   8.0000	   0.2174	  -1.4891	   0.1739	   0.5784	  -0.4800	   0.7516	   0.0964	  -0.0800	   0.0608	   0.0638	   0.0058	  -0.0015	   0.3887	   0.9719	   0.6276	   8.4855	   5.3036	   0.1253	
  12.5000	 -68.5000	   8.0000	   0.2717	  -1.4891	   0.1739	   0.5115	  -0.3786	   0.6364	   0.0852	  -0.0631	   0.0581	   0.0580	   0.0051	  -0.0015	   0.4395	   0.9867	   0.9392	   8.1681	   7.1176	   0.1061	
  15.0000	 -68.5000	   8.0000	   0.3261	  -1.4891	   0.1739	   0.4215	  -0.2656	   0.4982	   0.0703	  -0.0443	   0.0527	   0.0508	   0.0040	  -0.0013	   0.4746	   1.1782	   1.1647	   9.5405	   8.5628	   0.0830	
  17.5000	 -68.5000	   8.0000	   0.3804	  -1.4891	   0.1739	   0.3494	  -0.1790	   0.3927	   0.0582	  -0.0298	   0.0473	   0.0458	   0.0033	  -0.0010	   0.4696	   1.1008	   1.0351	   8.4014	   8.3981	   0.0655	
  20.0000	 -68.5000	   8.0000	   0.4348	  -1.4891	   0.1739	   0.2975	  -0.1306	   0.3244	   0.0496	  -0.0218	   0.0434	   0.0432	   0.0028	  -0.0008	   0.4421	   0.9273	   0.9791	   5.7637	   8.2230	   0.0541	
 -20.0000	 -66.0000	   8.0000	  -0.4348	  -1.4348	   0.1739	   0.1555	  -0.9073	   0.9204	   0.0259	  -0.1512	   0.0298	   0.0917	   0.0070	  -0.0005	   0.1716	   0.7104	   0.8751	   5.8081	   7.6422	   0.1534	
 -17.5000	 -66.0000	   8.0000	  -0.3804	  -1.4348	   0.1739	   0.1985	  -0.9324	   0.9533	   0.0331	  -0.1554	   0.0323	   0.0916	   0.0071	  -0.0005	   0.1719	   0.5967	   0.9207	   5.2506	   8.1936	   0.1589	
 -15.0000	 -66.0000	   8.0000	  -0.3261	  -1.4348	   0.1739	   0.2718	  -0.9358	   0.9745	   0.0453	  -0.1560	   0.0371	   0.0912	   0.0073	  -0.0006	   0.1665	   0.5875	   0.8908	   5.6119	   8.5397	   0.1624	
