Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "Trees_West_y=-136mm_Tec" I=17 J=25 F=POINT
  12.5000	-142.0000	  25.0000	   0.2717	  -3.0870	   0.5435	   3.5869	   4.6306	
  15.0000	-142.0000	  25.0000	   0.3261	  -3.0870	   0.5435	   3.2658	   4.4278	
  17.5000	-142.0000	  25.0000	   0.3804	  -3.0870	   0.5435	   2.9032	   4.1209	
  20.0000	-142.0000	  25.0000	   0.4348	  -3.0870	   0.5435	   2.5100	   3.7400	
 -20.0000	-142.0000	  27.5000	  -0.4348	  -3.0870	   0.5978	  26.1750	  31.3375	
 -17.5000	-142.0000	  27.5000	  -0.3804	  -3.0870	   0.5978	  25.5175	  29.2513	
 -15.0000	-142.0000	  27.5000	  -0.3261	  -3.0870	   0.5978	  24.8600	  27.1650	
 -12.5000	-142.0000	  27.5000	  -0.2717	  -3.0870	   0.5978	  24.2025	  25.0787	
 -10.0000	-142.0000	  27.5000	  -0.2174	  -3.0870	   0.5978	  22.9442	  22.8649	
  -7.5000	-142.0000	  27.5000	  -0.1630	  -3.0870	   0.5978	  19.3831	  20.1619	
  -5.0000	-142.0000	  27.5000	  -0.1087	  -3.0870	   0.5978	  15.2213	  17.3313	
  -2.5000	-142.0000	  27.5000	  -0.0543	  -3.0870	   0.5978	  11.0594	  14.5006	
   0.0000	-142.0000	  27.5000	   0.0000	  -3.0870	   0.5978	   7.4717	  11.8601	
   2.5000	-142.0000	  27.5000	   0.0543	  -3.0870	   0.5978	   6.0850	   9.9481	
   5.0000	-142.0000	  27.5000	   0.1087	  -3.0870	   0.5978	   5.2725	   8.2263	
   7.5000	-142.0000	  27.5000	   0.1630	  -3.0870	   0.5978	   4.4600	   6.5044	
  10.0000	-142.0000	  27.5000	   0.2174	  -3.0870	   0.5978	   3.7367	   5.0365	
  12.5000	-142.0000	  27.5000	   0.2717	  -3.0870	   0.5978	   3.3556	   4.5425	
  15.0000	-142.0000	  27.5000	   0.3261	  -3.0870	   0.5978	   3.0637	   4.3025	
  17.5000	-142.0000	  27.5000	   0.3804	  -3.0870	   0.5978	   2.7719	   4.0625	
  20.0000	-142.0000	  27.5000	   0.4348	  -3.0870	   0.5978	   2.4800	   3.8225	
 -20.0000	-142.0000	  30.0000	  -0.4348	  -3.0870	   0.6522	  24.6200	  30.2450	
 -17.5000	-142.0000	  30.0000	  -0.3804	  -3.0870	   0.6522	  23.8500	  28.2325	
 -15.0000	-142.0000	  30.0000	  -0.3261	  -3.0870	   0.6522	  23.0800	  26.2200	
 -12.5000	-142.0000	  30.0000	  -0.2717	  -3.0870	   0.6522	  22.3100	  24.2075	
 -10.0000	-142.0000	  30.0000	  -0.2174	  -3.0870	   0.6522	  20.8631	  21.9842	
  -7.5000	-142.0000	  30.0000	  -0.1630	  -3.0870	   0.6522	  17.7237	  19.2338	
  -5.0000	-142.0000	  30.0000	  -0.1087	  -3.0870	   0.6522	  13.9075	  16.2725	
  -2.5000	-142.0000	  30.0000	  -0.0543	  -3.0870	   0.6522	  10.0912	  13.3112	
   0.0000	-142.0000	  30.0000	   0.0000	  -3.0870	   0.6522	   6.9664	  10.7056	
   2.5000	-142.0000	  30.0000	   0.0543	  -3.0870	   0.6522	   5.5700	   8.9888	
   5.0000	-142.0000	  30.0000	   0.1087	  -3.0870	   0.6522	   4.8650	   7.6275	
   7.5000	-142.0000	  30.0000	   0.1630	  -3.0870	   0.6522	   4.1600	   6.2662	
  10.0000	-142.0000	  30.0000	   0.2174	  -3.0870	   0.6522	   3.5558	   5.1519	
  12.5000	-142.0000	  30.0000	   0.2717	  -3.0870	   0.6522	   3.2037	   4.6550	
  15.0000	-142.0000	  30.0000	   0.3261	  -3.0870	   0.6522	   2.9525	   4.4050	
  17.5000	-142.0000	  30.0000	   0.3804	  -3.0870	   0.6522	   2.7013	   4.1550	
  20.0000	-142.0000	  30.0000	   0.4348	  -3.0870	   0.6522	   2.4500	   3.9050	
 -20.0000	-142.0000	  32.5000	  -0.4348	  -3.0870	   0.7065	  23.0650	  29.1525	
 -17.5000	-142.0000	  32.5000	  -0.3804	  -3.0870	   0.7065	  22.1825	  27.2137	
 -15.0000	-142.0000	  32.5000	  -0.3261	  -3.0870	   0.7065	  21.3000	  25.2750	
 -12.5000	-142.0000	  32.5000	  -0.2717	  -3.0870	   0.7065	  20.4175	  23.3362	
 -10.0000	-142.0000	  32.5000	  -0.2174	  -3.0870	   0.7065	  19.0913	  21.1998	
  -7.5000	-142.0000	  32.5000	  -0.1630	  -3.0870	   0.7065	  16.0644	  18.3056	
  -5.0000	-142.0000	  32.5000	  -0.1087	  -3.0870	   0.7065	  12.5938	  15.2138	
  -2.5000	-142.0000	  32.5000	  -0.0543	  -3.0870	   0.7065	   9.1231	  12.1219	
   0.0000	-142.0000	  32.5000	   0.0000	  -3.0870	   0.7065	   6.1450	   9.3885	
   2.5000	-142.0000	  32.5000	   0.0543	  -3.0870	   0.7065	   5.0550	   8.0294	
   5.0000	-142.0000	  32.5000	   0.1087	  -3.0870	   0.7065	   4.4575	   7.0288	
   7.5000	-142.0000	  32.5000	   0.1630	  -3.0870	   0.7065	   3.8600	   6.0281	
  10.0000	-142.0000	  32.5000	   0.2174	  -3.0870	   0.7065	   3.3288	   5.1545	
  12.5000	-142.0000	  32.5000	   0.2717	  -3.0870	   0.7065	   3.0519	   4.7675	
  15.0000	-142.0000	  32.5000	   0.3261	  -3.0870	   0.7065	   2.8412	   4.5075	
  17.5000	-142.0000	  32.5000	   0.3804	  -3.0870	   0.7065	   2.6306	   4.2475	
  20.0000	-142.0000	  32.5000	   0.4348	  -3.0870	   0.7065	   2.4200	   3.9875	
 -20.0000	-142.0000	  35.0000	  -0.4348	  -3.0870	   0.7609	  21.5100	  28.0600	
 -17.5000	-142.0000	  35.0000	  -0.3804	  -3.0870	   0.7609	  20.7988	  26.3032	
 -15.0000	-142.0000	  35.0000	  -0.3261	  -3.0870	   0.7609	  19.8903	  24.4906	
 -12.5000	-142.0000	  35.0000	  -0.2717	  -3.0870	   0.7609	  18.8125	  22.6045	
 -10.0000	-142.0000	  35.0000	  -0.2174	  -3.0870	   0.7609	  17.5300	  20.6000	
  -7.5000	-142.0000	  35.0000	  -0.1630	  -3.0870	   0.7609	  14.6614	  17.5694	
  -5.0000	-142.0000	  35.0000	  -0.1087	  -3.0870	   0.7609	  11.5697	  14.4514	
  -2.5000	-142.0000	  35.0000	  -0.0543	  -3.0870	   0.7609	   8.3456	  11.1979	
   0.0000	-142.0000	  35.0000	   0.0000	  -3.0870	   0.7609	   5.0300	   7.7100	
   2.5000	-142.0000	  35.0000	   0.0543	  -3.0870	   0.7609	   4.6712	   7.2948	
   5.0000	-142.0000	  35.0000	   0.1087	  -3.0870	   0.7609	   4.1858	   6.6211	
   7.5000	-142.0000	  35.0000	   0.1630	  -3.0870	   0.7609	   3.6383	   5.8601	
  10.0000	-142.0000	  35.0000	   0.2174	  -3.0870	   0.7609	   3.0700	   5.1500	
