Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/H"	"y/H"	"z/H"	"U [m/s]"	"W [m/s]"	"Length [m/s]"	"U/U<sub>ref</sub>"	"W/U<sub>ref</sub>"	"Std_U/U<sub>ref</sub>"	"Std_W/U<sub>ref</sub>"	"TKE/U<sub>ref</sub><sup>2</sup>"	"u'w'/U<sub>ref</sub><sup>2</sup> "	"Corr-coeff"	"Skew_U"	"Skew_W"	"Kurt_U"	"Kurt_W"	"Length/U<sub>ref</sub>"	
Zone T = "y=87mm_16x32x32_MovingAvg5x5" I=65 J=40 F=POINT
  15.0000	  87.0000	   2.5000	   0.3261	   1.8913	   0.0543	  -0.1178	  -0.1209	   0.1812	  -0.0196	  -0.0201	   0.0283	   0.0135	   0.0007	  -0.0000	   0.1445	  -0.2924	   0.7257	   2.5994	   2.0964	   0.0302	
  17.5000	  87.0000	   2.5000	   0.3804	   1.8913	   0.0543	  -0.0688	  -0.1303	   0.1473	  -0.0115	  -0.0217	   0.0166	   0.0094	   0.0003	  -0.0000	   0.1898	   1.0709	   2.0822	   9.5391	  10.7133	   0.0246	
  20.0000	  87.0000	   2.5000	   0.4348	   1.8913	   0.0543	   0.0007	  -0.0674	   0.0629	   0.0001	  -0.0112	   0.0122	   0.0194	   0.0004	  -0.0001	   0.3319	   0.9999	   0.7061	   7.7163	   2.6081	   0.0105	
  22.5000	  87.0000	   2.5000	   0.4891	   1.8913	   0.0543	   0.1265	   0.0376	   0.1463	   0.0211	   0.0063	   0.0090	   0.0144	   0.0002	  -0.0000	   0.0994	  -1.3999	  -1.5433	   9.7279	   4.5081	   0.0244	
  25.0000	  87.0000	   2.5000	   0.5435	   1.8913	   0.0543	  -0.0070	  -0.0000	  -0.0048	  -0.0012	  -0.0000	  -0.0003	  -0.0008	  -0.0000	   0.0000	  -0.0089	   0.0970	   0.0087	   0.0993	  -0.0759	  -0.0008	
  27.5000	  87.0000	   2.5000	   0.5978	   1.8913	   0.0543	  -0.0003	   0.0010	   0.0019	  -0.0000	   0.0002	   0.0001	   0.0000	   0.0000	   0.0000	  -0.0021	   0.0061	  -0.0264	   0.2162	   0.0508	   0.0003	
  30.0000	  87.0000	   2.5000	   0.6522	   1.8913	   0.0543	  -0.0011	  -0.0003	  -0.0001	  -0.0002	  -0.0000	   0.0000	  -0.0001	   0.0000	   0.0000	  -0.0017	   0.0105	   0.0002	  -0.0128	  -0.0226	  -0.0000	
  32.5000	  87.0000	   2.5000	   0.7065	   1.8913	   0.0543	  -0.0005	   0.0000	   0.0005	  -0.0001	   0.0000	   0.0000	  -0.0000	   0.0000	   0.0000	  -0.0010	   0.0046	  -0.0044	   0.0306	  -0.0011	   0.0001	
  35.0000	  87.0000	   2.5000	   0.7609	   1.8913	   0.0543	  -0.0004	  -0.0001	   0.0003	  -0.0001	  -0.0000	   0.0000	  -0.0000	   0.0000	   0.0000	  -0.0007	   0.0035	  -0.0018	   0.0068	  -0.0060	   0.0001	
  37.5000	  87.0000	   2.5000	   0.8152	   1.8913	   0.0543	  -0.0003	  -0.0001	   0.0003	  -0.0001	  -0.0000	   0.0000	  -0.0000	   0.0000	   0.0000	  -0.0006	   0.0027	  -0.0015	   0.0060	  -0.0044	   0.0001	
  40.0000	  87.0000	   2.5000	   0.8696	   1.8913	   0.0543	  -0.0003	  -0.0001	   0.0003	  -0.0000	  -0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  -0.0005	   0.0022	  -0.0010	   0.0031	  -0.0043	   0.0000	
  42.5000	  87.0000	   2.5000	   0.9239	   1.8913	   0.0543	  -0.0002	  -0.0001	   0.0002	  -0.0000	  -0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  -0.0004	   0.0019	  -0.0008	   0.0018	  -0.0039	   0.0000	
  45.0000	  87.0000	   2.5000	   0.9783	   1.8913	   0.0543	  -0.0002	  -0.0001	   0.0002	  -0.0000	  -0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  -0.0003	   0.0016	  -0.0006	   0.0010	  -0.0036	   0.0000	
  47.5000	  87.0000	   2.5000	   1.0326	   1.8913	   0.0543	  -0.0002	  -0.0001	   0.0002	  -0.0000	  -0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  -0.0003	   0.0015	  -0.0005	   0.0004	  -0.0033	   0.0000	
