Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "East_y=29mm_Tec" I=17 J=25 F=POINT
 -10.0000	  29.0000	  22.5000	  -0.2174	   0.6304	   0.4891	  23.8484	  16.2877	
  -7.5000	  29.0000	  22.5000	  -0.1630	   0.6304	   0.4891	  25.8425	  17.9162	
  -5.0000	  29.0000	  22.5000	  -0.1087	   0.6304	   0.4891	  27.8075	  19.6350	
  -2.5000	  29.0000	  22.5000	  -0.0543	   0.6304	   0.4891	  29.7725	  21.3538	
   0.0000	  29.0000	  22.5000	   0.0000	   0.6304	   0.4891	  31.9148	  23.3567	
   2.5000	  29.0000	  22.5000	   0.0543	   0.6304	   0.4891	  34.7369	  26.4494	
   5.0000	  29.0000	  22.5000	   0.1087	   0.6304	   0.4891	  37.7362	  29.8262	
   7.5000	  29.0000	  22.5000	   0.1630	   0.6304	   0.4891	  40.7356	  33.2031	
  10.0000	  29.0000	  22.5000	   0.2174	   0.6304	   0.4891	  43.7028	  36.0269	
  12.5000	  29.0000	  22.5000	   0.2717	   0.6304	   0.4891	  46.5463	  36.7306	
  15.0000	  29.0000	  22.5000	   0.3261	   0.6304	   0.4891	  49.3575	  36.8812	
  17.5000	  29.0000	  22.5000	   0.3804	   0.6304	   0.4891	  52.1687	  37.0319	
  20.0000	  29.0000	  22.5000	   0.4348	   0.6304	   0.4891	  54.9800	  37.1825	
 -20.0000	  29.0000	  25.0000	  -0.4348	   0.6304	   0.5435	  15.1500	  11.3000	
 -17.5000	  29.0000	  25.0000	  -0.3804	   0.6304	   0.5435	  17.4192	  12.5994	
 -15.0000	  29.0000	  25.0000	  -0.3261	   0.6304	   0.5435	  19.6397	  13.8392	
 -12.5000	  29.0000	  25.0000	  -0.2717	   0.6304	   0.5435	  21.8787	  15.0679	
 -10.0000	  29.0000	  25.0000	  -0.2174	   0.6304	   0.5435	  24.2100	  16.3300	
  -7.5000	  29.0000	  25.0000	  -0.1630	   0.6304	   0.5435	  26.0788	  17.7310	
  -5.0000	  29.0000	  25.0000	  -0.1087	   0.6304	   0.5435	  28.0400	  19.1983	
  -2.5000	  29.0000	  25.0000	  -0.0543	   0.6304	   0.5435	  30.0195	  20.5887	
   0.0000	  29.0000	  25.0000	   0.0000	   0.6304	   0.5435	  31.9500	  21.7300	
   2.5000	  29.0000	  25.0000	   0.0543	   0.6304	   0.5435	  35.0094	  25.2546	
   5.0000	  29.0000	  25.0000	   0.1087	   0.6304	   0.5435	  37.9753	  28.4950	
   7.5000	  29.0000	  25.0000	   0.1630	   0.6304	   0.5435	  41.0485	  31.7286	
  10.0000	  29.0000	  25.0000	   0.2174	   0.6304	   0.5435	  44.4700	  35.2300	
  12.5000	  29.0000	  25.0000	   0.2717	   0.6304	   0.5435	  46.0039	  34.8331	
  15.0000	  29.0000	  25.0000	   0.3261	   0.6304	   0.5435	  47.9797	  34.7039	
  17.5000	  29.0000	  25.0000	   0.3804	   0.6304	   0.5435	  49.8757	  34.5683	
  20.0000	  29.0000	  25.0000	   0.4348	   0.6304	   0.5435	  51.1400	  34.1500	
 -20.0000	  29.0000	  27.5000	  -0.4348	   0.6304	   0.5978	  15.1925	  11.5525	
 -17.5000	  29.0000	  27.5000	  -0.3804	   0.6304	   0.5978	  17.3819	  12.7394	
 -15.0000	  29.0000	  27.5000	  -0.3261	   0.6304	   0.5978	  19.5712	  13.9262	
 -12.5000	  29.0000	  27.5000	  -0.2717	   0.6304	   0.5978	  21.7606	  15.1131	
 -10.0000	  29.0000	  27.5000	  -0.2174	   0.6304	   0.5978	  23.9366	  16.3436	
  -7.5000	  29.0000	  27.5000	  -0.1630	   0.6304	   0.5978	  26.0613	  17.7412	
  -5.0000	  29.0000	  27.5000	  -0.1087	   0.6304	   0.5978	  28.1725	  19.1825	
  -2.5000	  29.0000	  27.5000	  -0.0543	   0.6304	   0.5978	  30.2838	  20.6238	
   0.0000	  29.0000	  27.5000	   0.0000	   0.6304	   0.5978	  32.4816	  22.2582	
   2.5000	  29.0000	  27.5000	   0.0543	   0.6304	   0.5978	  35.0112	  24.6331	
   5.0000	  29.0000	  27.5000	   0.1087	   0.6304	   0.5978	  37.6275	  27.2012	
   7.5000	  29.0000	  27.5000	   0.1630	   0.6304	   0.5978	  40.2437	  29.7694	
  10.0000	  29.0000	  27.5000	   0.2174	   0.6304	   0.5978	  42.7697	  31.9164	
  12.5000	  29.0000	  27.5000	   0.2717	   0.6304	   0.5978	  44.9494	  32.4494	
  15.0000	  29.0000	  27.5000	   0.3261	   0.6304	   0.5978	  47.0388	  32.5613	
  17.5000	  29.0000	  27.5000	   0.3804	   0.6304	   0.5978	  49.1281	  32.6731	
  20.0000	  29.0000	  27.5000	   0.4348	   0.6304	   0.5978	  51.2175	  32.7850	
 -20.0000	  29.0000	  30.0000	  -0.4348	   0.6304	   0.6522	  15.2350	  11.8050	
 -17.5000	  29.0000	  30.0000	  -0.3804	   0.6304	   0.6522	  17.3487	  12.9213	
 -15.0000	  29.0000	  30.0000	  -0.3261	   0.6304	   0.6522	  19.4625	  14.0375	
 -12.5000	  29.0000	  30.0000	  -0.2717	   0.6304	   0.6522	  21.5762	  15.1537	
 -10.0000	  29.0000	  30.0000	  -0.2174	   0.6304	   0.6522	  23.7286	  16.3625	
  -7.5000	  29.0000	  30.0000	  -0.1630	   0.6304	   0.6522	  25.9775	  17.8025	
  -5.0000	  29.0000	  30.0000	  -0.1087	   0.6304	   0.6522	  28.2650	  19.3350	
  -2.5000	  29.0000	  30.0000	  -0.0543	   0.6304	   0.6522	  30.5525	  20.8675	
   0.0000	  29.0000	  30.0000	   0.0000	   0.6304	   0.6522	  32.7989	  22.4508	
   2.5000	  29.0000	  30.0000	   0.0543	   0.6304	   0.6522	  34.9425	  24.1613	
   5.0000	  29.0000	  30.0000	   0.1087	   0.6304	   0.6522	  37.0450	  25.9225	
   7.5000	  29.0000	  30.0000	   0.1630	   0.6304	   0.6522	  39.1475	  27.6837	
  10.0000	  29.0000	  30.0000	   0.2174	   0.6304	   0.6522	  41.3408	  29.1633	
  12.5000	  29.0000	  30.0000	   0.2717	   0.6304	   0.6522	  43.7612	  29.9387	
  15.0000	  29.0000	  30.0000	   0.3261	   0.6304	   0.6522	  46.2725	  30.4325	
  17.5000	  29.0000	  30.0000	   0.3804	   0.6304	   0.6522	  48.7838	  30.9263	
  20.0000	  29.0000	  30.0000	   0.4348	   0.6304	   0.6522	  51.2950	  31.4200	
 -20.0000	  29.0000	  32.5000	  -0.4348	   0.6304	   0.7065	  15.2775	  12.0575	
 -17.5000	  29.0000	  32.5000	  -0.3804	   0.6304	   0.7065	  17.3156	  13.1031	
 -15.0000	  29.0000	  32.5000	  -0.3261	   0.6304	   0.7065	  19.3537	  14.1487	
 -12.5000	  29.0000	  32.5000	  -0.2717	   0.6304	   0.7065	  21.3919	  15.1944	
 -10.0000	  29.0000	  32.5000	  -0.2174	   0.6304	   0.7065	  23.5030	  16.3391	
  -7.5000	  29.0000	  32.5000	  -0.1630	   0.6304	   0.7065	  25.8938	  17.8638	
  -5.0000	  29.0000	  32.5000	  -0.1087	   0.6304	   0.7065	  28.3575	  19.4875	
  -2.5000	  29.0000	  32.5000	  -0.0543	   0.6304	   0.7065	  30.8212	  21.1112	
   0.0000	  29.0000	  32.5000	   0.0000	   0.6304	   0.7065	  33.1350	  22.6203	
   2.5000	  29.0000	  32.5000	   0.0543	   0.6304	   0.7065	  34.8738	  23.6894	
   5.0000	  29.0000	  32.5000	   0.1087	   0.6304	   0.7065	  36.4625	  24.6437	
   7.5000	  29.0000	  32.5000	   0.1630	   0.6304	   0.7065	  38.0512	  25.5981	
  10.0000	  29.0000	  32.5000	   0.2174	   0.6304	   0.7065	  39.8705	  26.5390	
  12.5000	  29.0000	  32.5000	   0.2717	   0.6304	   0.7065	  42.5731	  27.4281	
  15.0000	  29.0000	  32.5000	   0.3261	   0.6304	   0.7065	  45.5063	  28.3038	
  17.5000	  29.0000	  32.5000	   0.3804	   0.6304	   0.7065	  48.4394	  29.1794	
  20.0000	  29.0000	  32.5000	   0.4348	   0.6304	   0.7065	  51.3725	  30.0550	
 -20.0000	  29.0000	  35.0000	  -0.4348	   0.6304	   0.7609	  15.3200	  12.3100	
 -17.5000	  29.0000	  35.0000	  -0.3804	   0.6304	   0.7609	  16.9742	  13.0524	
 -15.0000	  29.0000	  35.0000	  -0.3261	   0.6304	   0.7609	  18.9575	  14.0819	
 -12.5000	  29.0000	  35.0000	  -0.2717	   0.6304	   0.7609	  21.0722	  15.1929	
 -10.0000	  29.0000	  35.0000	  -0.2174	   0.6304	   0.7609	  23.1700	  16.2100	
  -7.5000	  29.0000	  35.0000	  -0.1630	   0.6304	   0.7609	  25.6718	  17.9034	
  -5.0000	  29.0000	  35.0000	  -0.1087	   0.6304	   0.7609	  28.1550	  19.5150	
  -2.5000	  29.0000	  35.0000	  -0.0543	   0.6304	   0.7609	  30.7731	  21.1838	
   0.0000	  29.0000	  35.0000	   0.0000	   0.6304	   0.7609	  33.7300	  23.0700	
   2.5000	  29.0000	  35.0000	   0.0543	   0.6304	   0.7609	  34.5202	  23.1454	
   5.0000	  29.0000	  35.0000	   0.1087	   0.6304	   0.7609	  35.6683	  23.4969	
   7.5000	  29.0000	  35.0000	   0.1630	   0.6304	   0.7609	  36.9132	  23.7882	
  10.0000	  29.0000	  35.0000	   0.2174	   0.6304	   0.7609	  38.0300	  23.6600	
  12.5000	  29.0000	  35.0000	   0.2717	   0.6304	   0.7609	  41.2760	  25.2298	
  15.0000	  29.0000	  35.0000	   0.3261	   0.6304	   0.7609	  44.3542	  26.4019	
  17.5000	  29.0000	  35.0000	   0.3804	   0.6304	   0.7609	  47.6087	  27.4703	
  20.0000	  29.0000	  35.0000	   0.4348	   0.6304	   0.7609	  51.4500	  28.6900	
